scenario,media_score,awards_score,expertise_score,face_score,communication_score,family,varied_component,target_weight
2484,0.46861452196361186,0.10563351405840764,0.0007245822391853646,0.40015288333439425,0.024874498404400817,dirichlet_0.2,,
2485,0.5729352082715709,0.011223457460483761,0.0005490214485638224,0.4129366669717116,0.0023556458476700344,dirichlet_0.2,,
2486,0.6651749735454889,2.825488772478835e-08,0.32947750478106935,0.00534449513228373,2.998286270157375e-06,dirichlet_0.2,,
2487,0.855221145543294,7.646680937511969e-07,0.021004755352345122,0.09557152327206392,0.028201811164203183,dirichlet_0.2,,
2488,0.4732753282912153,0.25219150150042596,0.05859726581521705,0.21593590433946588,5.367572031490356e-11,dirichlet_0.2,,
2489,1.7480081490324453e-07,0.001530245711246459,0.9846059144533922,0.01386365592263224,9.111914300118699e-09,dirichlet_0.2,,
2490,0.01622681011247077,0.1507079306325137,0.02899560872306276,0.692067505759823,0.11200214477212973,dirichlet_0.2,,
2491,0.0007375574571738942,0.3325058607393347,0.04174620267918323,0.13092821727805132,0.4940821618462568,dirichlet_0.2,,
2492,4.2596020755559415e-06,0.01492071221798856,0.0835922013713285,0.751897434780893,0.1495853920277144,dirichlet_0.2,,
2493,7.268748704622364e-05,0.11362117873125088,0.03077135591991686,0.8544751266497236,0.0010596512120625312,dirichlet_0.2,,
2494,0.2938934598199908,0.6984682011286077,6.708881784132354e-07,0.005807134905561004,0.0018305332576621178,dirichlet_0.2,,
2495,0.0001482609634616074,0.00034785192866189574,0.8248528776298033,0.00015009541306503293,0.17450091406500823,dirichlet_0.2,,
2496,0.1666156809624992,0.4570621149980443,0.19121852356266025,0.00048563131559165826,0.18461804916120467,dirichlet_0.2,,
2497,0.04117445162923756,0.7527432750734084,0.059937045930540236,9.162436183072684e-05,0.1460536030049831,dirichlet_0.2,,
2498,0.6810770123328859,0.0029182835122692464,0.012672461305300383,0.2855724373051774,0.017759805544367093,dirichlet_0.2,,
2499,0.5525081330910144,4.417629980369949e-06,0.004289739084488974,0.041313770574089526,0.40188393962042696,dirichlet_0.2,,
2500,3.676773502836557e-05,0.001709092799019171,0.9936798175629947,0.004573327576036152,9.943269216286906e-07,dirichlet_0.2,,
2501,0.007133945982824991,0.7389184437028243,5.541422382555299e-13,0.002045581720525899,0.25190202859327054,dirichlet_0.2,,
2502,0.09407108152113906,1.9349786569577895e-07,0.2813503068774617,0.6243169072494356,0.00026151085409795605,dirichlet_0.2,,
2503,0.6662160663454151,0.0036790432205171734,0.004782619525760052,0.002702362103937375,0.3226199088043704,dirichlet_0.2,,
2504,0.0600693580522452,0.018813160129288894,0.8161891350401074,0.1035981491100465,0.0013301976683121634,dirichlet_0.2,,
2505,0.052659687652550344,0.24484690924715743,0.009861368386782412,0.0016881612742403785,0.6909438734392694,dirichlet_0.2,,
2506,1.3781727471577911e-06,0.6347888385545081,0.06525171967839771,0.2988766625675964,0.0010814010267506788,dirichlet_0.2,,
2507,0.023184082720401743,0.18821647350293563,0.7866711934618549,1.1101608087011603e-05,0.001917148706720737,dirichlet_0.2,,
2508,0.0010797949889978012,0.07498444865348976,3.2924363229215704e-13,0.8856715996644875,0.03826415669269589,dirichlet_0.2,,
2509,0.0002092273781987636,0.22148009776563313,0.030931962590892766,0.6082728322481266,0.13910588001714874,dirichlet_0.2,,
2510,0.24455131139049752,0.08758657364148041,0.004558901287357854,0.0012138548953658417,0.6620893587852984,dirichlet_0.2,,
2511,3.9558407065434423e-08,0.03317594647893835,0.9497652933086306,0.010917966871072722,0.006140753782951221,dirichlet_0.2,,
2512,0.00012360261731614834,7.4587694166727505e-06,0.0002527380399761566,0.373325792865414,0.6262904077078768,dirichlet_0.2,,
2513,0.005504945278730148,0.0014583624557882881,0.0031433341164815655,0.5358416370198916,0.4540517211291082,dirichlet_0.2,,
2514,0.28629396192045625,0.04168729239274816,0.24498878881662495,0.41738731826536996,0.009642638604800649,dirichlet_0.2,,
2515,0.674785979083003,0.0018803828566371671,0.03036834671882463,0.26040370681506947,0.03256158452646594,dirichlet_0.2,,
2516,0.005025021645591616,0.03960343840873187,0.08537314575993978,5.562169417986989e-05,0.8699427724915568,dirichlet_0.2,,
2517,0.12892704470538144,0.00010780789634172489,0.7845538164372727,0.028344775788409268,0.058066555172594965,dirichlet_0.2,,
2518,0.4701016501484529,0.19829569697866867,0.034215129155665575,0.24665448930999898,0.05073303440721391,dirichlet_0.2,,
2519,0.4243862845856227,0.006565576619282421,0.3140700736932852,0.10450484616992528,0.15047321893188434,dirichlet_0.2,,
2520,7.14816205944758e-06,0.10777113276249305,0.44924315522885516,0.44296627368216984,1.2290164422511479e-05,dirichlet_0.2,,
2521,0.003977516130641768,0.9758683615898737,0.002218488610843439,0.0003018671568911878,0.017633766511749905,dirichlet_0.2,,
2522,0.40029822911107166,0.053234040611724,0.001666970324496199,2.4737453925081855e-06,0.5447982862073159,dirichlet_0.2,,
2523,0.11718577005200745,0.867982740211403,0.010918619704500419,0.003912867865236306,2.166852867685878e-09,dirichlet_0.2,,
2524,0.7078230701209582,0.02020540761689534,0.24502334279725027,3.8798841291680306e-05,0.026909380623604342,dirichlet_0.2,,
2525,0.39283789992154017,0.0133578653592507,6.66716617085921e-10,0.5927715770778095,0.0010326569746830108,dirichlet_0.2,,
2526,3.719450782545285e-05,0.9954746818465809,0.00018047790465377218,0.00013577229616566617,0.004171873444774186,dirichlet_0.2,,
2527,0.0007136799581291208,0.9904198893946823,0.003760603321664046,0.005029399834457695,7.642749106677045e-05,dirichlet_0.2,,
2528,0.014412596638118912,0.001001373396097265,0.0020897234518230893,0.9204192048179296,0.06207710169603111,dirichlet_0.2,,
2529,0.0003237571783041065,1.2964684017088497e-06,0.1224707125608225,0.8772037796837829,4.541086887497042e-07,dirichlet_0.2,,
2530,0.13970349788934974,0.04781166384351715,0.3377394481491205,0.47070526539844704,0.004040124719565307,dirichlet_0.2,,
2531,0.10941200169573495,0.5950486530635163,0.07169708923624016,0.158324691902442,0.06551756410206663,dirichlet_0.2,,
2532,0.8124024189378944,0.0014723967321452192,0.0024290281619505,0.003263070980088579,0.18043308518792114,dirichlet_0.2,,
2533,0.49352972751298363,0.01745184740524105,0.48629176612006575,0.000993483721851576,0.001733175239858079,dirichlet_0.2,,
2534,2.0140528138729182e-05,0.04240675075785798,0.0004362296242654942,0.002935044346663097,0.9542018347430747,dirichlet_0.2,,
2535,0.0004936772456819946,0.12246325338996723,0.005912537508164381,0.042745468931962974,0.8283850629242234,dirichlet_0.2,,
2536,0.00026166781390755603,0.9350268376994105,0.04837130501140586,0.00830991408632866,0.008030275388947357,dirichlet_0.2,,
2537,0.010646493034828298,0.6357871052077162,0.3250558348207259,9.877156636437733e-06,0.028500689780093222,dirichlet_0.2,,
2538,0.0005961788240290831,0.3003580458688029,0.6562863825415598,0.029980599804059666,0.012778792961548414,dirichlet_0.2,,
2539,0.12711538215564921,0.0020909253317326314,0.8701761595990515,7.40658968631646e-05,0.0005434670167035037,dirichlet_0.2,,
2540,0.0003789792443113472,0.6272993369127414,6.092109708094409e-07,0.37014426013772445,0.002176814494252231,dirichlet_0.2,,
2541,0.017249764056055238,0.9034799119026468,0.011054295223382273,0.06804867935047644,0.00016734946743924152,dirichlet_0.2,,
2542,0.5478681883835511,0.21800783824378567,0.2306083164221274,3.0594181501132455e-05,0.00348506276903471,dirichlet_0.2,,
2543,0.08090468802985017,0.00011595695332582629,0.1118410096256233,0.8071383453852441,5.95657407373255e-12,dirichlet_0.2,,
2544,5.2032012739596225e-06,2.122875702220983e-12,0.3043708365152197,0.14626770765362995,0.5493562526277536,dirichlet_0.2,,
2545,0.00017014480878899672,0.0019622936656518665,5.68763819084738e-05,0.2035220535035923,0.7942886316400585,dirichlet_0.2,,
2546,0.0010986485392316557,0.06384301652482134,3.7635399139934075e-08,0.00031376338942407523,0.9347445339111238,dirichlet_0.2,,
2547,0.4247610247271948,0.0003163298363443218,0.56464787812272,0.0011769748677661963,0.009097792445974582,dirichlet_0.2,,
2548,0.14807717418563832,0.39309778354470615,0.009496438105697889,0.44826166497850783,0.001066939185450018,dirichlet_0.2,,
2549,0.0011390760549635911,0.9979086675711527,0.0009469380802410559,4.614635294535883e-06,7.036583481452657e-07,dirichlet_0.2,,
2550,3.5197447161704645e-06,0.4039302891429446,0.002057749593133818,0.2249162004658861,0.36909224105331934,dirichlet_0.2,,
2551,0.0073254039801144534,0.4933949053957134,0.06090354146123482,0.018377983406958003,0.4199981657559795,dirichlet_0.2,,
2552,0.5029067651527769,0.020164168431591755,0.01991441077026868,0.4431743424652742,0.01384031318008855,dirichlet_0.2,,
2553,4.1246454370900325e-05,0.04575437280679459,0.1083304810352801,0.43191178700658994,0.41396211269696437,dirichlet_0.2,,
2554,0.00046889132787046,1.7670032286007265e-08,0.9679973484168186,0.028207196040071148,0.003326546545207648,dirichlet_0.2,,
2555,0.030389500691542313,0.15145493017976625,0.5417835074022727,1.273000558574169e-05,0.27635933172083305,dirichlet_0.2,,
2556,0.040770760249231305,6.183693194422123e-05,7.011318022384497e-07,1.1332912424996786e-05,0.9591553687745972,dirichlet_0.2,,
2557,0.8898013307639092,5.974432827616607e-08,0.10195131143743018,0.0001203694609397434,0.008126928593392401,dirichlet_0.2,,
2558,0.5370045571192011,0.01197640580725174,0.18560697705829354,0.2653189406626571,9.311935259655367e-05,dirichlet_0.2,,
2559,0.0006538887234307793,0.5628050255417236,3.5893398452214854e-11,0.09282020810012317,0.34372087759882897,dirichlet_0.2,,
2560,1.5897361127230117e-05,0.02651641682169874,1.7351330806314224e-08,0.1023796864990019,0.8710879819668413,dirichlet_0.2,,
2561,2.4764456458973035e-05,0.04024167904299828,0.01213079860831736,0.24053377188071864,0.7070689860115066,dirichlet_0.2,,
2562,0.18105537232191896,0.018416556248817283,0.27292158910521597,0.5060517543634128,0.02155472796063505,dirichlet_0.2,,
2563,0.9979094246795076,0.0001888820201985103,0.001346784658686263,1.3480648981193889e-06,0.0005535605767096194,dirichlet_0.2,,
2564,0.012189185417322602,0.16520912413710348,9.337749450867923e-05,0.010921406527259356,0.8115869064238059,dirichlet_0.2,,
2565,0.0008973588249195975,0.3246442271198677,0.0036473708775876593,0.6704531609652539,0.0003578822123711973,dirichlet_0.2,,
2566,0.0002585971197759277,0.009096945165450374,0.6569521352076828,0.00084131011687273,0.3328510123902182,dirichlet_0.2,,
2567,0.9984825635529353,3.741873217873149e-05,0.0004591729956694683,5.1923980237175205e-06,0.001015652321192748,dirichlet_0.2,,
2568,0.09175613259313421,0.16515548830276638,0.29086662083731973,0.000234521811969035,0.45198723645481054,dirichlet_0.2,,
2569,0.00046610622451635195,0.03688940458676999,0.0017492496663295486,0.05685575192951933,0.9040394875928647,dirichlet_0.2,,
2570,0.007901537072120265,0.0010376243498797701,0.616764993624918,0.2179149408697275,0.15638090408335437,dirichlet_0.2,,
2571,0.13401198418599095,0.04025022352518784,0.13320751361898608,0.09080483001315287,0.6017254486566823,dirichlet_0.2,,
2572,0.0782506329382371,0.05488974270780852,0.00022782723826446453,0.016079373026224485,0.8505524240894653,dirichlet_0.2,,
2573,0.24210901741647695,0.0011197328207796988,0.11471936396767157,8.570742023092777e-05,0.641966178374841,dirichlet_0.2,,
2574,0.2439769133396933,0.032066653386295586,0.30748884587841646,0.0697322609723326,0.34673532642326216,dirichlet_0.2,,
2575,0.11996890576920158,0.021381800882738465,7.33873373015185e-07,0.19219697200963143,0.6664515874650555,dirichlet_0.2,,
2576,0.007783448819172622,0.0003069118791387649,0.9843948272379708,4.501021781432413e-05,0.007469801845903508,dirichlet_0.2,,
2577,0.11702925031567625,0.41194886716752716,0.43610876766792167,0.03490376691631716,9.347932557687756e-06,dirichlet_0.2,,
2578,0.014681862198054974,0.031634228626941444,0.004331276304750865,0.9493526327300397,1.4021287302803134e-10,dirichlet_0.2,,
2579,8.522925274421618e-06,0.15953643226217604,0.4874155637803907,0.001142344104431282,0.3518971369277274,dirichlet_0.2,,
2580,0.24173457576360544,9.759163000492531e-05,0.05574808308991516,3.824171254918299e-05,0.7023815078039252,dirichlet_0.2,,
2581,0.0010231268261325895,0.10614622044237679,0.8051196799302666,5.7896850341944065e-05,0.08765307595088218,dirichlet_0.2,,
2582,8.713510036717256e-07,8.84507409170703e-05,0.34402222442614955,0.07365832933450275,0.5822301241474269,dirichlet_0.2,,
2583,0.5155046994966423,0.2795288351147027,0.004813915616518904,0.07900722912878483,0.12114532064335115,dirichlet_0.2,,
2584,0.935115814075002,0.0018653125425298945,1.5952899175303648e-05,0.06265620377686616,0.00034671670642675683,dirichlet_0.2,,
2585,2.939572484770234e-06,0.19541568460933464,0.5113253726468124,0.2896107038681325,0.003645299303235603,dirichlet_0.2,,
2586,0.3490685231654904,0.01551324264835451,0.024569026286177166,0.6108459246693835,3.2832305945492746e-06,dirichlet_0.2,,
2587,0.001769679489556988,0.22324833404895553,0.28053599679345853,0.027223040820798496,0.4672229488472304,dirichlet_0.2,,
2588,0.4142383011263651,0.0001274567510936559,0.08896618461539052,0.4965990549295392,6.900257761156847e-05,dirichlet_0.2,,
2589,0.1423022501982663,0.6509290785205358,0.13549155237778235,0.0675815553623815,0.0036955635410341,dirichlet_0.2,,
2590,0.05730934279009968,0.9115049835502568,0.0031632257443341616,0.02644406270912804,0.0015783852061815211,dirichlet_0.2,,
2591,0.008895641668446135,0.0024800304685245796,0.4849260273697684,0.3013497484116349,0.2023485520816258,dirichlet_0.2,,
2592,0.024332770336707058,0.06659924814964455,0.8957304984274622,0.0003361422915006148,0.013001340794685573,dirichlet_0.2,,
2593,0.6779036250636469,0.07131529078244747,0.0025590419749621854,3.9090191493960797e-10,0.24822204178804158,dirichlet_0.2,,
2594,0.01181967457023911,0.0003887096704463008,0.5124040436344959,0.45650952913286447,0.018878042991954325,dirichlet_0.2,,
2595,0.00013080340535756105,0.3616635976428396,0.49374591727377365,0.1444549179686819,4.763709347314592e-06,dirichlet_0.2,,
2596,0.0013194584387655247,0.7075109634023051,0.002851749414919838,0.005235032585464227,0.28308279615854537,dirichlet_0.2,,
2597,5.533469550567049e-09,0.13660600088831598,0.7721570795503894,2.3747040386088666e-09,0.09123691165312116,dirichlet_0.2,,
2598,0.15814814006408698,0.0034809774637801923,0.2698108048931288,0.027243422460007386,0.5413166551189966,dirichlet_0.2,,
2599,0.5596948875360335,4.598038705254187e-05,0.025379725401426058,0.015236831074835573,0.39964257560065236,dirichlet_0.2,,
2600,0.8686054000974492,8.587922309096932e-07,0.001448315898503526,0.02350178838829273,0.10644363682352356,dirichlet_0.2,,
2601,0.0018055345100718532,0.00028870623375802727,0.01140091009638569,0.04798565698600591,0.9385191921737784,dirichlet_0.2,,
2602,0.2127624905268018,0.039364584163987144,0.7072818657227922,0.028980907328068684,0.01161015225835012,dirichlet_0.2,,
2603,0.03870837558494293,5.997978737929685e-07,0.007800401219132032,0.32715425560591976,0.6263363677921315,dirichlet_0.2,,
2604,0.7845432831795481,0.035186542245988044,3.515521068201402e-05,0.18018278379645428,5.2235567327604e-05,dirichlet_0.2,,
2605,0.0010660222692766138,0.016685919534323853,5.700672055942938e-09,4.1881847330750044e-11,0.9822480524538456,dirichlet_0.2,,
2606,0.13868576861264814,0.0625696829429037,0.7557213701732312,2.8312414195092108e-08,0.043023149958802874,dirichlet_0.2,,
2607,0.0010059121594433941,0.0003683501331742183,0.3653833980839784,0.25881628129431045,0.3744260583290934,dirichlet_0.2,,
2608,0.004473880575565798,0.4271208456775417,0.388852419193908,0.02167869041462764,0.1578741641383568,dirichlet_0.2,,
2609,0.11939521021467077,0.8495794271345842,0.013719710401319158,4.089729916207534e-06,0.01730156251950954,dirichlet_0.2,,
2610,0.9429851308181578,0.00223765047961308,0.02302447117395532,3.1624444686505854e-05,0.03172112308358723,dirichlet_0.2,,
2611,0.0006238965463533769,8.25742737718003e-05,0.16117618862181146,0.15655596502793837,0.6815613755301251,dirichlet_0.2,,
2612,0.02617427148006733,0.9486659984723343,0.02501008027792175,8.24149518212677e-05,6.723481785542423e-05,dirichlet_0.2,,
2613,0.008888948580843098,5.091717018232838e-06,0.07154489434788924,0.01294727742251888,0.9066137879317305,dirichlet_0.2,,
2614,0.1477551100562482,0.03160631657447853,0.6256320219707697,0.06364003397075663,0.1313665174277469,dirichlet_0.2,,
2615,1.8543409637142762e-06,0.12787749717301997,0.6948046516695568,0.1767488877929033,0.0005671090235563443,dirichlet_0.2,,
2616,0.3091346527206537,0.28831782972563375,0.09805295000024883,0.30449448025171344,8.730175012961079e-08,dirichlet_0.2,,
2617,0.0301790150470679,0.4623230795598632,0.42428717608795263,1.909913959854021e-07,0.08321053831372024,dirichlet_0.2,,
2618,0.007049041011110636,0.044617379218123636,0.6896803596984654,0.014680625417536765,0.24397259465476356,dirichlet_0.2,,
2619,0.9317525248747148,3.4112190063456985e-05,0.000945258128649946,0.004475814739314574,0.06279229006725713,dirichlet_0.2,,
2620,0.13236643478747773,0.17151202494809542,0.0017672039066750427,0.6942723438950941,8.199246265791916e-05,dirichlet_0.2,,
2621,0.042818506845607035,0.320574117621435,7.281404651045865e-05,0.6360511188586255,0.0004834426278219666,dirichlet_0.2,,
2622,3.561017242382465e-08,0.0010569489139980598,0.8193284596801121,0.1383321668002444,0.04128238899547302,dirichlet_0.2,,
2623,9.165121450285953e-06,7.793804974112887e-05,0.22154460443930188,0.3017943551173113,0.4765739372721954,dirichlet_0.2,,
2624,0.6139682642617664,0.0017560079443432847,0.00010796418441394021,0.0005562368971304033,0.38361152671234605,dirichlet_0.2,,
2625,0.8341804638747334,0.0006401932927802571,0.004968860574545964,0.16004414309364376,0.00016633916429678727,dirichlet_0.2,,
2626,0.10269278894815612,0.8829956829959044,5.143256811165001e-05,4.5609984595802155e-06,0.014255534489368405,dirichlet_0.2,,
2627,0.06745137063797113,0.00662958469621959,0.9108692028292515,0.01504980014487799,4.169167969415698e-08,dirichlet_0.2,,
2628,0.01202842812278453,0.6284618115132939,0.3339410132558318,0.0009121490958523418,0.02465659801223732,dirichlet_0.2,,
2629,0.25655311597036967,0.7196884249333196,0.02341841304790333,3.402981876796527e-05,0.00030601622963919773,dirichlet_0.2,,
2630,0.0003007841486231361,0.0030125843580469567,0.020145159115025187,0.9765413215589209,1.5081938377803508e-07,dirichlet_0.2,,
2631,0.116452978739411,0.051672935249162374,0.7122567943905929,6.38984101261986e-05,0.11955339321070751,dirichlet_0.2,,
2632,0.01054157157886532,0.1996164538406158,0.06363619804362107,2.1949412413526364e-05,0.7261838271244841,dirichlet_0.2,,
2633,0.00033912745725307025,0.4700875528563703,7.055206334023633e-05,0.5285024792625763,0.0010002883604599865,dirichlet_0.2,,
2634,0.0006659389718027954,0.00015202940100270953,0.10384637695649075,0.8933746273560292,0.0019610273146744507,dirichlet_0.2,,
2635,0.022361644351669433,0.00025185171751152896,0.9740043837194015,8.853978647606288e-05,0.003293580424941433,dirichlet_0.2,,
2636,0.00025804581033933745,0.14767781994971838,0.807527030073499,0.044264223370531396,0.0002728807959120125,dirichlet_0.2,,
2637,0.01571924089333134,0.9813695021539561,1.7489256052516556e-07,0.00011903132246559738,0.0027920507376864093,dirichlet_0.2,,
2638,0.6538773207877618,0.0020154711559345383,0.016743292773938906,0.3261932775434957,0.001170637738868978,dirichlet_0.2,,
2639,0.2245540962185015,0.02069345047511482,0.0004258224350755916,0.6355432676108523,0.11878336326045569,dirichlet_0.2,,
2640,0.7668931889286802,0.033306156507733525,1.5392354815414594e-09,0.18358202181399652,0.01621863121035436,dirichlet_0.2,,
2641,0.0822901173332915,0.072996770131806,0.8392397049945601,0.004190046405691773,0.0012833611346505882,dirichlet_0.2,,
2642,4.454161767693901e-07,0.5092711797469694,0.4656399842599333,0.024931866356563057,0.00015652422035749417,dirichlet_0.2,,
2643,0.00014253251757853058,0.020270396685999354,0.0008737148343872603,3.075986414609859e-05,0.9786825960978887,dirichlet_0.2,,
2644,0.4900308176134661,0.180669868423743,0.29501440696451525,1.2892379546706494e-05,0.03427201461872879,dirichlet_0.2,,
2645,1.7425427099007507e-05,0.009501866867950005,0.0011171438474052659,0.9888533889751924,0.0005101748823533444,dirichlet_0.2,,
2646,0.014945280996623787,0.27078317085137144,0.005958397640022802,0.0005026164200794375,0.7078105340919025,dirichlet_0.2,,
2647,0.00030149273173388024,0.8978633569095177,0.05481600524857945,0.045304053243671115,0.001715091866497944,dirichlet_0.2,,
2648,0.569820786211735,0.0014311997257999125,0.006902235289408629,0.05629463905151218,0.36555113972154424,dirichlet_0.2,,
2649,0.039846946500517885,0.33835154894552105,0.11304924318905618,0.31398260195261124,0.19476965941229368,dirichlet_0.2,,
2650,0.0010894662846896027,0.0049003248969899825,0.4541378445686592,0.539630089584241,0.00024227466542032318,dirichlet_0.2,,
2651,0.18242054518821835,0.042273598403373934,0.1076086811550171,0.6120596508027638,0.05563752445062681,dirichlet_0.2,,
2652,0.03891545550868316,0.029126149864700645,0.042538393792360685,0.7421555769259462,0.14726442390830935,dirichlet_0.2,,
2653,0.09046027460319687,0.17665142865612965,0.5186863038625071,0.027403210068577055,0.18679878280958928,dirichlet_0.2,,
2654,1.0349972801242923e-05,1.1472950356428295e-06,0.9999506090280057,3.564683854535045e-05,2.2468656120837604e-06,dirichlet_0.2,,
2655,0.0016278309675252707,0.15131017138096467,0.8351699670156256,0.01188153537522882,1.0495260655504424e-05,dirichlet_0.2,,
2656,0.7889439118774861,0.08429283539038215,0.04783656170738466,0.02606370110876262,0.052862989915984454,dirichlet_0.2,,
2657,0.5151315836157765,0.015450542446357718,4.350754735543872e-13,0.4532687273462766,0.016149146591154274,dirichlet_0.2,,
2658,0.04948243864743934,0.370634609434175,0.23799504068169586,0.004682736515466666,0.33720517472122324,dirichlet_0.2,,
2659,7.143634544293578e-06,0.15398082773854188,0.1152814192088032,2.421298842301701e-06,0.7307281881192683,dirichlet_0.2,,
2660,0.0003305935718819753,1.7359224792865187e-05,0.00035260104074577174,0.004505980823072766,0.9947934653395065,dirichlet_0.2,,
2661,0.11527482014496022,0.22427902365941635,0.6162264707432209,0.04384031950810978,0.0003793659442926118,dirichlet_0.2,,
2662,0.25344008086772,0.3294988721771403,0.413106115709736,0.003947499077685956,7.432167717734548e-06,dirichlet_0.2,,
2663,0.00040065223548955726,0.28940927290018303,0.054710800099549116,0.47465981471643115,0.18081946004834706,dirichlet_0.2,,
2664,0.11734952511271635,4.122031591401946e-09,0.006901303343750978,0.8622573350726963,0.013491832348804739,dirichlet_0.2,,
2665,0.704869463237041,0.03801110559854054,0.1858617727197586,0.04638053431262171,0.024877124132038207,dirichlet_0.2,,
2666,0.0007253329453727228,0.10866966728857343,0.33584451605208243,0.008025501403475693,0.5467349823104957,dirichlet_0.2,,
2667,0.27277828588427294,0.22245342471133533,0.0010906051614312108,0.00933768534873757,0.4943399988942229,dirichlet_0.2,,
2668,8.503127480170271e-06,0.00515112782621006,0.020565508452529548,0.015850935871648004,0.9584239247221322,dirichlet_0.2,,
2669,0.0012955521789614623,0.054427580028642154,0.9430298139190101,0.0004020409829035829,0.000845012890482721,dirichlet_0.2,,
2670,0.01223473591006384,0.00018507783167991552,0.1245776109098831,0.5200254291352865,0.3429771462130866,dirichlet_0.2,,
2671,5.059057562501082e-05,2.5297895400241854e-07,0.0038240416098993904,0.9961221843814843,2.930454037191132e-06,dirichlet_0.2,,
2672,3.790367684922337e-09,0.7596078652111146,0.036483732455866266,0.0007501385278784721,0.20315826001477305,dirichlet_0.2,,
2673,0.08540414476121591,0.4059381623021866,0.23879860620515983,0.11338595939452087,0.15647312733691676,dirichlet_0.2,,
2674,0.06977840210482046,0.28037253257683176,2.6923067233725047e-06,0.11643449993465134,0.5334118730769731,dirichlet_0.2,,
2675,5.718446788210942e-05,0.5887193206805973,0.008463291900256567,0.08100255225010385,0.32175765070116014,dirichlet_0.2,,
2676,4.809366831070953e-05,0.757729410730961,0.04792550840037609,0.1939086957038531,0.0003882914964992009,dirichlet_0.2,,
2677,0.1785662449184481,2.757001236818707e-05,0.7631406543171007,0.0376983891291311,0.02056714162295185,dirichlet_0.2,,
2678,0.06826089760172988,0.00011840692520488992,0.133791121208788,0.7975564321963885,0.0002731420678888938,dirichlet_0.2,,
2679,3.801594443168137e-05,0.08922325812226797,5.885864052511821e-05,1.5738741319233796e-06,0.9106782934186434,dirichlet_0.2,,
2680,1.0879024285874629e-05,0.6130515552308088,0.21857879310591752,0.012382472426693889,0.15597630021229386,dirichlet_0.2,,
2681,0.0394495873073877,0.053195039580136765,0.4963742119801755,0.2411800984330059,0.16980106269929415,dirichlet_0.2,,
2682,0.01256916322320583,0.8884403081875308,0.07669808568955838,5.4603062570840916e-05,0.022237839837134187,dirichlet_0.2,,
2683,0.00011868994303169709,0.0028701049142249154,2.4306681625761605e-09,0.8633740464970573,0.133637156215018,dirichlet_0.2,,
2684,0.14105079462639628,0.6016655343332591,0.08427203940276018,0.10868819922095423,0.06432343241663022,dirichlet_0.2,,
2685,0.004209542659905849,0.0014124765963894098,1.935971468766861e-05,5.617416576107396e-08,0.9943585648548513,dirichlet_0.2,,
2686,0.00017051146630778102,0.15657105997940307,4.1775750192098583e-10,2.1832931966871206e-05,0.8432365952045647,dirichlet_0.2,,
2687,0.22213207579109634,0.006101412280152282,0.5827694968419737,0.1887842703288049,0.0002127447579727146,dirichlet_0.2,,
2688,1.1804318179320501e-06,0.03770009779573248,3.069324663114439e-07,4.146081259941765e-08,0.9622983733791707,dirichlet_0.2,,
2689,0.04273949420669682,0.9289697231642722,1.233899319078132e-06,0.027947599377784578,0.0003419493519274183,dirichlet_0.2,,
2690,0.3939528016655466,0.2501028973466598,0.04036067167913692,0.30170652480736737,0.013877104501289391,dirichlet_0.2,,
2691,0.011391429686024279,0.6647218249146994,0.10247962086118098,0.13884271997174727,0.08256440456634807,dirichlet_0.2,,
2692,0.22588965253273305,0.443014814140125,0.3309933882163574,7.303613769965522e-06,9.484149701453076e-05,dirichlet_0.2,,
2693,0.019394521981217848,0.00015389552980793817,0.012864874214408304,0.19097135947240254,0.7766153488021633,dirichlet_0.2,,
2694,0.02104112285231255,0.0158952096622378,0.03923260655723589,0.0003718450844612155,0.9234592158437526,dirichlet_0.2,,
2695,0.09822216864860339,0.43845271584128,0.2194518932179679,0.02022131806915626,0.22365190422299247,dirichlet_0.2,,
2696,0.48256590114645515,0.1289082625336692,0.31969771263966434,2.3344191525268793e-10,0.06882812344676945,dirichlet_0.2,,
2697,0.03383179622593789,0.0006730617619756989,0.0006647519631735181,0.003976022669652588,0.9608543673792602,dirichlet_0.2,,
2698,0.003500327070145295,4.849596954148482e-10,0.5055318698032345,0.0012529029794952165,0.4897148996621652,dirichlet_0.2,,
2699,0.6321596792144856,0.0010666186941787486,0.36300637069432373,5.0618225547211106e-17,0.0037673313970120075,dirichlet_0.2,,
2700,0.008931790139654486,0.1555672814028071,0.6892862743610666,0.14560631942023036,0.0006083346762416069,dirichlet_0.2,,
2701,2.0524495789625316e-05,0.056147404359794297,0.9422938709394523,1.4034033389653103e-08,0.0015381861709304302,dirichlet_0.2,,
2702,1.6538763683283444e-05,0.026490355619288895,0.6685123900002424,0.20045498710729684,0.10452572850948863,dirichlet_0.2,,
2703,0.18225778485268257,0.5170011592724185,0.06342433267877066,2.4166856233774924e-09,0.23731672077944269,dirichlet_0.2,,
2704,0.7070560960586452,0.00010979367205308108,0.29230621891568337,0.0002606048058101745,0.00026728654780809033,dirichlet_0.2,,
2705,0.10652946639306322,0.06207123273040058,0.001401648624490508,0.7727882365748301,0.05720941567721555,dirichlet_0.2,,
2706,0.2437055961199252,0.002495396864576641,0.001582203280525072,0.7522168007514176,2.9835555981425e-09,dirichlet_0.2,,
2707,0.9342493944057799,0.003166345744464772,0.06165107319321723,0.00017672895147118338,0.0007564577050667903,dirichlet_0.2,,
