ticker,name,kind,record,institution,qualification_degree,level_used,foreign_education
RNFT,Пицюра Евгений Владимирович,education,0,Томский политехнический университет,Specialist degree,master,0
RNFT,Пицюра Евгений Владимирович,degrees,0,Томский политехнический университет,,doctoral,0
RNFT,Карпенко Сергей Анатольевич,education,0,Санкт-Петербургский горный институт,,,0
RNFT,Романов Дмитрий Вячеславович,education,0,Московский институт народного хозяйства имени Г.В. Плеханова,,,0
RNFT,Романов Дмитрий Вячеславович,degrees,0,,,doctoral,0
RNFT,Кирдода Игорь Иванович,education,0,Азербайджанский институт нефти и химии имени М. Азизбекова,,,1
RNFT,Кирдода Игорь Иванович,degrees,0,,,doctoral,0
RNFT,Кузьменков Алексей Александрович,education,0,Московский государственный инженерно-физический институт (технический университет),,,0
RNFT,Дерех Андрей Михайлович,education,0,Минский радиотехнический институт,,,1
RNFT,Дерех Андрей Михайлович,education,1,Международный институт менеджмента,,,0
RNFT,Мартынов Виктор Георгиевич,education,0,Московский институт нефтехимической и газовой промышленности имени И.М. Губкина,,,0
RNFT,Мартынов Виктор Георгиевич,degrees,0,,,doctoral,0
RNFT,Мартынов Виктор Георгиевич,degrees,1,,,,0
RNFT,Мартынов Виктор Георгиевич,degrees,2,,,doctoral,0
RNFT,Мартынов Виктор Георгиевич,degrees,3,,,,0
RNFT,Щербак Владимир Львович,education,0,Университет дружбы народов имени Патриса Лумумбы,,,0
RNFT,Степашин Сергей Вадимович,education,0,Высшее политическое училище МВД СССР,,,0
RNFT,Степашин Сергей Вадимович,education,1,Военно-политическая академия имени В.И. Ленина,,,0
RNFT,Степашин Сергей Вадимович,education,2,Финансовая академия при Правительстве Российской Федерации,,,0
RNFT,Степашин Сергей Вадимович,degrees,0,,,doctoral,0
RNFT,Степашин Сергей Вадимович,degrees,1,,,doctoral,0
RNFT,Степашин Сергей Вадимович,degrees,2,,,,0
RNFT,Сидский Николай Алексеевич,education,0,Орловский государственный технический университет,,,0
ROSN,Igor Sechin,education,0,Leningrad State University,,,0
ROSN,Igor Sechin,degrees,0,,Doctoral degree,doctoral,0
ROSN,Petr Lazarev,education,0,Moscow Institute of National Economy named after G.V. Plekhanov,,,0
ROSN,Ural A. Latypov,education,0,Bashkir State University,,,0
ROSN,Andrey Igorevich Akimov,education,0,Moscow Financial Institute,,,0
ROSN,Alexander Novak,education,0,Norilsk Industrial Institute,,,0
ROSN,Alexander Novak,education,1,Moscow State University,,,0
ROSN,Faisal Al-Suwaidi,education,0,"Merton Technical College, United Kingdom",,,1
ROSN,Maxim Oreshkin,education,0,Higher School of Economics,Bachelor's degree,bachelor,0
ROSN,Maxim Oreshkin,education,1,Higher School of Economics,Master's degree,master,0
ROSN,Alexander Uss,education,0,Krasnoyarsk State University,,,0
ROSN,Alexander Uss,degrees,0,Tomsk State University,Doctoral degree,doctoral,0
ROSN,Alexander Uss,degrees,1,,Doctoral degree,doctoral,0
ROSN,Alexander Dmitrievich Nekipelov,education,0,"Moscow State University, Faculty of Economics",,,0
ROSN,Alexander Dmitrievich Nekipelov,degrees,0,,,,0
ROSN,Vladimir Litvinenko,education,0,Leningrad Mining Institute,,,0
ROSN,Vladimir Litvinenko,degrees,0,,Doctoral degree,doctoral,0
ROSN,Vladimir Litvinenko,degrees,1,,Doctoral degree,doctoral,0
RTKM,Михаил Эдуардович Осеевский,education,0,Ленинградский политехнический институт им. М. И. Калинина,,,0
RTKM,Михаил Эдуардович Осеевский,degrees,0,,Doctoral degree,doctoral,0
RTKM,Анна Борисовна Трегубенкова,education,0,"НИУ ""Высшая школа экономики""",Master's degree,master,0
RTKM,Анна Борисовна Трегубенкова,education,1,"Московская школа управления ""Сколково""",Executive education,,0
RTKM,Алексей Валерьевич Сапунов,education,0,Московский государственный инженерно-физический институт,,,0
RTKM,Дарий Равильевич Халитов,education,0,Казанский государственный технический университет им. А. Н. Туполева,,,0
RTKM,Дарий Равильевич Халитов,education,1,Российский университет дружбы народов,Master's degree,master,0
RTKM,Дмитрий Александрович Куракин,education,0,Санкт-Петербургский государственный университет,,,0
RTKM,Антон Андреевич Златопольский,education,0,Московский государственный университет им. М. В. Ломоносова,,,0
RTKM,Антон Андреевич Златопольский,degrees,0,,Doctoral degree,doctoral,0
RTKM,Вадим Викторович Семенов,education,0,Ленинградский государственный университет им. А. А. Жданова,,,0
RTKM,Кирилл Александрович Дмитриев,education,0,Stanford University,Bachelor's degree,bachelor,1
RTKM,Кирилл Александрович Дмитриев,education,1,Harvard Business School,MBA,,1
RTKM,Алексей Андреевич Яковицкий,education,0,Московский государственный университет им. М. В. Ломоносова,,,0
RTKM,Алексей Андреевич Яковицкий,education,1,"Nelson A. Rockefeller College of Public Affairs and Policy, State University of New York",Master's degree,master,1
RTKM,Андрей Леонидович Костин,education,0,Московский государственный университет им. М. В. Ломоносова,,,0
RTKM,Андрей Леонидович Костин,degrees,0,,Doctoral degree,doctoral,0
RTKM,Елена Владимировна Шмелева,education,0,Санкт-Петербургский государственный университет,,,0
RTKM,Елена Владимировна Шмелева,degrees,0,,Doctoral degree,doctoral,0
RTKM,Антон Алексеевич Устинов,education,0,Саратовская государственная академия права,Specialist degree,master,0
RTKM,Антон Алексеевич Устинов,degrees,0,,Doctoral degree,doctoral,0
RTKM,Дмитрий Николаевич Чернышенко,education,0,"Московский государственный технологический университет ""Станкин""",Specialist degree,master,0
RTKM,Николай Викторович Цехомский,education,0,Государственная инженерно-экономическая академия,,,0
RTKM,Николай Викторович Цехомский,education,1,Государственная инженерно-экономическая академия,,,0
RTKM,Николай Викторович Цехомский,degrees,0,,Doctoral degree,doctoral,0
RUAL,Evgeny Viktorovich Nikitin / Евгений Викторович Никитин,education,0,Московский государственный технический университет гражданской авиации / Московский институт инженеров гражданской авиации,Specialist degree,master,0
RUAL,Evgeny Viktorovich Nikitin / Евгений Викторович Никитин,education,1,Московский государственный университет им. М.В. Ломоносова,MBA,,0
RUAL,Evgeny Viktorovich Nikitin / Евгений Викторович Никитин,degrees,0,,MBA,,0
RUAL,Alexander Popov / Александр Валентинович Попов,education,0,Saratov State Socio-economic University,,bachelor,0
RUAL,Alexander Popov / Александр Валентинович Попов,education,1,Togliatti State University,,,0
RUAL,Alexander Popov / Александр Валентинович Попов,degrees,0,,Professional certification,,0
RUAL,Lok Tung Chan / Chan Lok Tung / Чен Лок Тунг,education,0,City University of Hong Kong,Bachelor's degree,bachelor,1
RUAL,Lok Tung Chan / Chan Lok Tung / Чен Лок Тунг,degrees,0,,Professional certification,,0
RUAL,Bernard Zonneveld / Бернард Зонневельд,education,0,Erasmus University Rotterdam,Master's degree,master,1
RUAL,Bernard Zonneveld / Бернард Зонневельд,degrees,0,,Master's degree,master,0
RUAL,Kevin Parker / Kevin Edward Parker,education,0,New York University,Bachelor's degree,bachelor,1
RUAL,Kevin Parker / Kevin Edward Parker,degrees,0,,Bachelor's degree,bachelor,0
RUAL,Chris Burnham / Christopher Bancroft Burnham,education,0,Washington and Lee University,Bachelor's degree,bachelor,1
RUAL,Chris Burnham / Christopher Bancroft Burnham,education,1,Harvard University,Master's degree,master,1
RUAL,Chris Burnham / Christopher Bancroft Burnham,degrees,0,,Bachelor's degree,bachelor,0
RUAL,Chris Burnham / Christopher Bancroft Burnham,degrees,1,,Master's degree,master,0
RUAL,Evgeny Arkadievich Shvarts / Евгений Аркадьевич Шварц,education,0,МГУ им. М.В. Ломоносова,Specialist degree,master,0
RUAL,Evgeny Arkadievich Shvarts / Евгений Аркадьевич Шварц,degrees,0,,Doctoral degree,doctoral,0
RUAL,Evgeny Arkadievich Shvarts / Евгений Аркадьевич Шварц,degrees,1,,Doctoral degree,doctoral,0
RUAL,Egorov Anton Aleksandrovich / Антон Александрович Егоров,education,0,Moscow State University,,,0
RUAL,Egorov Anton Aleksandrovich / Антон Александрович Егоров,education,1,Institute of State and Law of the Russian Academy of Sciences,,,0
RUAL,Egorov Anton Aleksandrovich / Антон Александрович Егоров,education,2,IE Business School,MBA,,1
RUAL,Egorov Anton Aleksandrovich / Антон Александрович Егоров,degrees,0,,MBA,,0
RUAL,Anna Vasilenko / Анна Геннадьевна Василенко,education,0,МГУ им. М.В. Ломоносова,Specialist degree,master,0
RUAL,Anna Vasilenko / Анна Геннадьевна Василенко,education,1,Московская школа управления Сколково,MBA,,0
RUAL,Anna Vasilenko / Анна Геннадьевна Василенко,degrees,0,,MBA,,0
RUAL,Lyudmila Petrovna Galenskaya / Людмила Петровна Галенская,education,0,Иркутский государственный университет им. А.А. Жданова,Specialist degree,master,0
RUAL,Semen Viktorovich Mironov / Семен Викторович Миронов,education,0,Киевский национальный экономический университет,Master's degree,master,1
RUAL,Semen Viktorovich Mironov / Семен Викторович Миронов,degrees,0,,Master's degree,master,0
RUAL,Natalia Albrecht / Natalia Albrekht / Наталья Александровна Альбрехт,education,0,Московский государственный технический университет им. Н.Э. Баумана,,,0
RUAL,Natalia Albrecht / Natalia Albrekht / Наталья Александровна Альбрехт,degrees,0,,Professional certification,,0
SBER,Herman Gref,education,0,Омский государственный университет им. Ф. М. Достоевского,,,0
SBER,Herman Gref,education,1,Санкт-Петербургский государственный университет,,,0
SBER,Herman Gref,degrees,0,,,doctoral,0
SBER,Mikhail Ratinskii,education,0,МГУ имени М. В. Ломоносова,,,0
SBER,Mikhail Ratinskii,education,1,Академия бюджета и казначейства Министерства финансов РФ,,,0
SBER,Larisa Zalomikhina,education,0,Московский физико-технический институт,,,0
SBER,Larisa Zalomikhina,education,1,FICA,,,0
SBER,Oleg Yuryevich Tsvetkov,education,0,Московская государственная юридическая академия,,,0
SBER,Oleg Yuryevich Tsvetkov,education,1,Бизнес-школа университета Нортумбрия,MBA,,1
SBER,Oleg Yuryevich Tsvetkov,degrees,0,,,doctoral,0
SBER,Anastasia Belyanina,education,0,Финансовая академия при Правительстве Российской Федерации,,,0
SBER,Anton Siluanov,education,0,Московский финансовый институт,,,0
SBER,Anton Siluanov,degrees,0,,,doctoral,0
SBER,Anton Siluanov,degrees,1,,,doctoral,0
SBER,Nadya Wells,education,0,Oxford University,,master,1
SBER,Nadya Wells,education,1,INSEAD,,,1
SBER,Nadya Wells,education,2,University of Geneva,,master,1
SBER,Nikolay Kudryavtsev,education,0,Московский физико-технический институт,,,0
SBER,Nikolay Kudryavtsev,degrees,0,,,doctoral,0
SBER,Nikolay Kudryavtsev,degrees,1,,,doctoral,0
SBER,Gennady Melikian,education,0,МГУ имени М. В. Ломоносова,,,0
SBER,Gennady Melikian,education,1,МГУ имени М. В. Ломоносова,,,0
SBER,Gennady Melikian,degrees,0,,,doctoral,0
SBER,Bella Zlatkis,education,0,Московский финансовый институт,,,0
SBER,Bella Zlatkis,education,1,Всесоюзный заочный финансово-экономический институт,,,0
SBER,Bella Zlatkis,degrees,0,,,doctoral,0
SBER,Dmitriy Chernyshenko,education,0,Московский государственный технологический университет «СТАНКИН»,,,0
SBER,Vladimir Vladimirovich Kolychev,education,0,Академия народного хозяйства при Правительстве РФ / РАНХиГС,,,0
SBER,Mikhail Kovalchuk,education,0,Ленинградский государственный университет,,,0
SBER,Mikhail Kovalchuk,degrees,0,,Doctoral degree,doctoral,0
SBER,Alexander Kuleshov,education,0,МГУ имени М. В. Ломоносова,,,0
SBER,Alexander Kuleshov,degrees,0,,,doctoral,0
SBER,Alexander Kuleshov,degrees,1,,,doctoral,0
SBER,Maxim Oreshkin,education,0,Высшая школа экономики,,bachelor,0
SBER,Maxim Oreshkin,education,1,Высшая школа экономики,,master,0
SBER,Sergey Ignatiev,education,0,Ленинградский энергетический техникум,,secondary,0
SBER,Sergey Ignatiev,education,1,МГУ имени М. В. Ломоносова,,,0
SBER,Sergey Ignatiev,education,2,МГУ имени М. В. Ломоносова,,,0
SBER,Sergey Ignatiev,degrees,0,,,doctoral,0
SBER,Lev Khasis,education,0,Куйбышевский авиационный институт,,,0
SBER,Lev Khasis,education,1,Финансовая академия при Правительстве РФ,,,0
SBER,Lev Khasis,education,2,Stanford Graduate School of Business,Executive education,,1
SBER,Lev Khasis,degrees,0,,,doctoral,0
SBER,Lev Khasis,degrees,1,,,doctoral,0
SELG,Сергей Михайлович Татаринов,education,0,Иркутский политехнический институт,,,0
SELG,Александр Александрович Хрущ,education,0,Московский институт международных экономических отношений,,,0
SELG,Александр Александрович Хрущ,education,1,Institute of Directors,Professional certification,,0
SELG,Евгений Владимирович Щетинин,education,0,Московская государственная геологоразведочная академия имени С. Орджоникидзе,,,0
SELG,Валерий Оруджалиевич Сулейманов,education,0,Иркутский политехнический институт,,,0
SELG,Сергей Владимирович Рыжов,education,0,Московский инженерно-физический институт,,,0
SELG,Сергей Владимирович Рыжов,education,1,CFA Institute,Professional certification,,0
SELG,Сергей Владимирович Рыжов,education,2,Institute of Directors,Professional certification,,0
SELG,Сергей Владимирович Рыжов,degrees,0,Институт проблем комплексного освоения недр имени академика Н. В. Мельникова РАН,Doctoral degree,doctoral,0
SELG,Константин Александрович Бейрит,education,0,Московский физико-технический институт,,,0
SELG,Константин Александрович Бейрит,education,1,Институт стран СНГ,,,0
SELG,Геннадий Альфредович Лаунер,education,0,Ленинградский политехнический институт,,,0
SELG,Александр Егорович Аммосов,education,0,Якутский государственный университет,,,0
SELG,Александр Егорович Аммосов,education,1,Финансовая академия при Правительстве Российской Федерации,,,0
SELG,Виктор Борисович Юн,education,0,Московское высшее техническое училище имени Н. Э. Баумана,,,0
SELG,Валерий Николаевич Кондратьев,education,0,Иркутский политехнический институт,,,0
SELG,Валерий Николаевич Кондратьев,education,1,Российская академия государственной службы при Президенте Российской Федерации,,,0
SELG,Константин Константинович Соколов,education,0,,,,0
SFIN,Сидоров Игорь Анатольевич,education,0,,Secondary education,secondary,0
SFIN,Гольцман Антон Владимирович,education,0,"Национальный исследовательский университет ""Высшая школа экономики""",Bachelor's degree,bachelor,0
SFIN,Гольцман Антон Владимирович,education,1,"Национальный исследовательский университет ""Высшая школа экономики""",Master's degree,master,0
SFIN,Горбачев Михаил Валерьевич,education,0,,Unknown,,0
SFIN,Бойкова Татьяна Олеговна,education,0,Финансовая академия при Правительстве РФ,Specialist degree,master,0
SFIN,Власов Максим Александрович,education,0,Российский государственный аграрный университет - МСХА им. К.А. Тимирязева,Specialist degree,master,0
SFIN,Дмитриев Максим Владимирович,education,0,"МГУ им. М.В. Ломоносова, Высшая школа бизнеса",Master's degree,master,0
SFIN,Дмитриев Максим Владимирович,education,1,Московский энергетический институт,Bachelor's degree,bachelor,0
SFIN,Лотарев Павел Викторович,education,0,Финансовый университет при Правительстве РФ,Unknown,,0
SFIN,Лотарев Павел Викторович,education,1,Московский государственный индустриальный университет,Specialist degree,master,0
SFIN,Мякенький Александр Иванович,education,0,Всесоюзный юридический заочный институт (МГЮА),Specialist degree,master,0
SFIN,Протас Александр Николаевич,education,0,МИРБИС,MBA,,0
SFIN,Протас Александр Николаевич,education,1,Московский государственный горный университет,Unknown,,0
SFIN,Сивачев Денис Александрович,education,0,РЭА им. Г.В. Плеханова,Specialist degree,master,0
SGZH,Александр Михайлович Крещенко,education,0,Московский государственный технический университет имени Н.Э. Баумана,,,0
SGZH,Александр Михайлович Крещенко,education,1,Московский университет потребительской кооперации,,,0
SGZH,Mikhail Shamolin,education,0,Московский автомобильно-дорожный институт,,,0
SGZH,Mikhail Shamolin,education,1,Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации,,,0
SGZH,Mikhail Shamolin,education,2,Wharton Business School,,,1
SGZH,Oksana Tikhonova,education,0,Казанский (Приволжский) федеральный университет,,,0
SGZH,Oksana Tikhonova,education,1,Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации,Professional certification,,0
SGZH,Oksana Tikhonova,education,2,Московская школа управления «Сколково»,Executive education,,0
SGZH,Mikhail Mileshin,education,0,Национальный исследовательский университет «Высшая школа экономики»,,,0
SGZH,Mikhail Mileshin,education,1,Государственный университет – Высшая школа управления,,,0
SGZH,Rovshan Aliyev,education,0,Азербайджанский государственный экономический университет,,,1
SGZH,Rovshan Aliyev,education,1,Российский государственный социальный университет,,,0
SGZH,Rovshan Aliyev,education,2,"Университет Св. Томаса, Хьюстон, США",MBA,,1
SGZH,Salavat Asgatovich Mirsaev,education,0,Башкирский государственный аграрный университет,,,0
SGZH,Salavat Asgatovich Mirsaev,education,1,Башкирская академия государственной службы и управления при Главе Республики Башкортостан,,,0
SGZH,Pavel Vakhnin,education,0,Московский технический университет связи и информатики,,,0
SGZH,Ali Uzdenov,education,0,Ростовский институт инженеров железнодорожного транспорта,,,0
SGZH,Ali Uzdenov,education,1,Международная школа выживания (Италия),,,1
SGZH,Vladimir Tuzov,education,0,Московский государственный технический университет имени Н.Э. Баумана,,,0
SGZH,Vladimir Tuzov,education,1,Ecole Centrale Paris (Франция),Master's degree,master,1
SGZH,Vladimir Tuzov,education,2,Wharton Business School,MBA,,1
SGZH,Vladimir Tuzov,education,3,Institute of Directors (IoD),Professional certification,,0
SGZH,Artem I. Zassoursky,education,0,Московский государственный университет имени М.В. Ломоносова,Bachelor's degree,bachelor,0
SGZH,Artem I. Zassoursky,education,1,Московский государственный университет имени М.В. Ломоносова,,,0
SGZH,Vladimir Sergeyevich Travkov,education,0,Московский государственный университет имени М.В. Ломоносова,,,0
SGZH,Sergey Shishkin,education,0,Московский государственный университет,,,0
SMLT,Анна Николаевна Акиньшина,education,0,,Master's degree,master,0
SMLT,Анна Николаевна Акиньшина,education,1,,Professional certification,,0
SMLT,Анна Николаевна Акиньшина,education,2,,Professional certification,,0
SMLT,Дмитрий Волков,education,0,Московский государственный университет имени М.В. Ломоносова,Unknown,,0
SMLT,Дмитрий Волков,education,1,Московская школа управления СКОЛКОВО,Executive education,,0
SMLT,Дмитрий Волков,education,2,Российская экономическая школа (РЭШ),Unknown,,0
SMLT,Дмитрий Волков,education,3,INSEAD,Unknown,,1
SMLT,Дмитрий Волков,education,4,Harvard,Unknown,,1
SMLT,Виталий Руденко,education,0,Московский авиационный институт,Unknown,,0
SMLT,Виталий Руденко,education,1,London School of Economics,Unknown,,1
SMLT,Виталий Руденко,education,2,,MBA,,0
SMLT,Оскар Хартманн,education,0,Tuscarawas Valley High School,Secondary education,secondary,1
SMLT,Оскар Хартманн,education,1,техническая гимназия в Германии,Secondary education,secondary,0
SMLT,Оскар Хартманн,education,2,"WHU - Otto Beisheim School of Management, Koblenz",,,1
SMLT,Оскар Хартманн,education,3,University of Hawaii,MBA,,1
SMLT,Станислав Владимирович Шекшня,education,0,Московский государственный университет имени М.В. Ломоносова,Doctoral degree,doctoral,0
SMLT,Станислав Владимирович Шекшня,education,1,Московский государственный университет имени М.В. Ломоносова,Master's degree,master,0
SMLT,Станислав Владимирович Шекшня,education,2,"Northeastern University, Boston",MBA,,1
SMLT,Игорь Викторович Евтушевский,education,0,Саратовский государственный университет,Specialist degree,master,0
SMLT,Андрей Владимирович Иваненко,education,0,Киевский политехнический институт,Specialist degree,master,1
SMLT,Андрей Владимирович Иваненко,education,1,INSEAD,MBA,,1
SMLT,Андрей Владимирович Иваненко,education,2,Московский государственный строительный университет (МГСУ),Professional certification,,0
SMLT,Александр Сергеевич Прыгунков,education,0,Волгоградский государственный университет,,,0
SNGS,Владимир Леонидович Богданов,education,0,Тюменский индустриальный институт,Specialist degree,master,0
SNGS,Владимир Леонидович Богданов,education,1,Академия народного хозяйства при Совете Министров СССР,,master,0
SNGS,Владимир Леонидович Богданов,degrees,0,,Doctoral degree,doctoral,0
SNGS,Владислав Георгиевич Баранков,education,0,Тюменский индустриальный институт,Specialist degree,master,0
SNGS,Александр Николаевич Буланов,education,0,Сахалинский нефтяной техникум,Secondary education,secondary,0
SNGS,Александр Николаевич Буланов,education,1,Московский институт нефти и газа им. И.М. Губкина,Specialist degree,master,0
SNGS,Владимир Петрович Ерохин,education,0,Уфимский нефтяной институт,Specialist degree,master,0
SNGS,Николай Иванович Матвеев,education,0,Уфимский нефтяной институт,Specialist degree,master,0
SOFL,Владимир Евгеньевич Лавров,education,0,Ленинградский электротехнический институт им. В.И. Ульянова (Ленина),,,0
SOFL,Владимир Евгеньевич Лавров,education,1,INSEAD,MBA,,1
SOFL,Александр Минин,education,0,"Московский государственный технический университет радиотехники, электроники и автоматики (МГТУ МИРЭА)",,,0
SOFL,Александр Минин,education,1,Stockholm School of Economics,MBA,,1
SOFL,Андрей Благоразумов,education,0,"МГУ им. М.В. Ломоносова, физический факультет",,,0
SOFL,Владислав Котусов,education,0,МАТИ - Российский государственный технологический университет им. К.Э. Циолковского,,,0
SOFL,Наталья Лиходиевская,education,0,Российский государственный аграрный университет — МСХА имени К.А. Тимирязева,Specialist degree,master,0
SOFL,Наталья Лиходиевская,education,1,Московская академия менеджмента,Professional certification,,0
SOFL,Алексей Пилипчук,education,0,Санкт-Петербургский военный университет связи,Specialist degree,master,0
SOFL,Алексей Пилипчук,education,1,Государственный университет управления,MBA,,0
SOFL,Елена Типисова,education,0,"МГУ им. М.В. Ломоносова, факультет вычислительной математики и кибернетики",,,0
SOFL,Елена Типисова,education,1,РАНХиГС,MBA,,0
SOFL,Дмитрий Васильев,education,0,Московский авиационный институт (национальный исследовательский университет),Specialist degree,master,0
SPBE,Roman Yuryevich Goryunov,education,0,St. Petersburg State Technical University,,bachelor,0
SPBE,Sergei Kalinin,education,0,St. Petersburg State Technical University,,,0
SPBE,Mikhail Ivanov,education,0,International Market Institute,,bachelor,0
SPBE,Alexander Tarabtsev,degrees,0,St. Petersburg State Technical University,Doctoral degree,doctoral,0
SPBE,Sergey Mikhaylovich Rybakov,education,0,Bauman Moscow State Technical University,Specialist degree,master,0
SPBE,Oleg Vladimirovich Mikhasenko,education,0,Irkutsk National Research Technical University,Specialist degree,master,0
SPBE,Aleksey Dmitriyevich Skorodumov,education,0,Lomonosov Moscow State University,Specialist degree,master,0
SPBE,Ivan Alexandrovich Tyryshkin,education,0,Plekhanov Russian University of Economics,,,0
SPBE,Jacques der Megredichyan,education,0,European Institute of Business,Unknown,,0
SPBE,Jacques der Megredichyan,education,1,French Center for Financial Analysis,Professional certification,,0
SPBE,Dmitry Anatolevich Panchenko,education,0,Higher School of Economics,,bachelor,0
SPBE,Dmitry Anatolevich Panchenko,education,1,Military Institute of the RF Ministry of Defence,,bachelor,0
SPBE,Pavel Vladimirovich Sokolov,education,0,State University of St. Petersburg,,bachelor,0
SPBE,Pavel Vladimirovich Sokolov,education,1,St Petersburg State Transport University,,bachelor,0
SPBE,Eric Berthelot,education,0,Université Paris 1 Panthéon-Sorbonne,,,1
SPBE,Eric Berthelot,education,1,École des Hautes Études Commerciales de Paris,MBA,,1
SVAV,Nikolay Sobolev,education,0,Московский государственный университет имени М.В. Ломоносова,,,0
SVAV,Nikolay Sobolev,education,1,Академия народного хозяйства при Правительстве Российской Федерации,,,0
SVAV,Nikolay Sobolev,education,2,Kingston University,MBA,,1
SVAV,Nikolay Sobolev,degrees,0,,Doctoral degree,doctoral,0
SVAV,Zoya Kaika,education,0,Московский государственный университет имени М.В. Ломоносова,,,0
SVAV,Viktor Mikhaylovich Khvesenya,education,0,Белорусский государственный университет,,,1
SVAV,Viktor Mikhaylovich Khvesenya,education,1,Case Western Reserve University School of Law,Master's degree,master,1
SVAV,Viktor Mikhaylovich Khvesenya,degrees,0,,Master's degree,master,0
SVAV,Elena Nishanova,education,0,Поволжский государственный университет сервиса,,,0
SVAV,Vladislav Baumgertner,education,0,Уральский федеральный университет имени первого Президента России Б.Н. Ельцина,,,0
SVAV,Vladislav Baumgertner,education,1,University of London,Master's degree,master,1
SVAV,Vladislav Baumgertner,education,2,Kingston University,MBA,,1
SVAV,Vladislav Baumgertner,degrees,0,,Master's degree,master,0
SVAV,Vladislav Baumgertner,degrees,1,,MBA,,0
SVAV,Adil Shamil Ogly Shirinov,education,0,Нижегородский государственный лингвистический университет имени Н.А. Добролюбова,,,0
SVAV,Adil Shamil Ogly Shirinov,education,1,Международный институт менеджмента (IMISP),MBA,,0
SVAV,Adil Shamil Ogly Shirinov,degrees,0,,MBA,,0
SVAV,Adil Shamil Ogly Shirinov,degrees,1,,Doctoral degree,doctoral,0
SVAV,Goy Tatiana,education,0,Самарский государственный экономический университет,,,0
SVAV,Goy Tatiana,education,1,Association of Chartered Certified Accountants (ACCA),Professional certification,,0
SVAV,Goy Tatiana,education,2,WHU – Otto Beisheim School of Management,MBA,,1
SVAV,Goy Tatiana,degrees,0,,MBA,,0
SVAV,Goy Tatiana,degrees,1,,Professional certification,,0
SVCB,Dmitry Vladimirovich Gusev,education,0,Финансовая академия при Правительстве РФ,Specialist degree,master,0
SVCB,Dmitry Vladimirovich Gusev,education,1,Всероссийская государственная налоговая академия Министерства финансов РФ,Specialist degree,master,0
SVCB,Dmitry Vladimirovich Gusev,degrees,0,Финансовая академия при Правительстве РФ,Doctoral degree,doctoral,0
SVCB,Dmitry Vladimirovich Khotimskiy,education,0,"МГУ им. М.В. Ломоносова, факультет вычислительной математики и кибернетики",Master's degree,master,0
SVCB,Dmitry Vladimirovich Khotimskiy,education,1,University of Oxford,,,1
SVCB,Elena Alexandrovna Cherstvova,education,0,Санкт-Петербургский государственный инженерно-экономический университет,Specialist degree,master,0
SVCB,Pavel Barchugov,education,0,Российский экономический университет имени Г.В. Плеханова,Specialist degree,master,0
SVCB,Mikhail Olegovich Avtukhov,education,0,Московский государственный университет дизайна и технологии,Specialist degree,master,0
SVCB,Mikhail Kuchment,education,0,Московский физико-технический институт,Specialist degree,master,0
SVCB,Mikhail Kuchment,education,1,Московская школа управления Сколково,MBA,,0
SVCB,Mikhail Vasilyevich Klyukin,education,0,Финансовая академия при Правительстве РФ,Specialist degree,master,0
SVCB,Braverman Anatoly Aleksandrovich,education,0,"International College of Economics and Finance (ICEF), HSE University",Bachelor's degree,bachelor,0
SVCB,Joel Raymond Lautier,education,0,Московская школа управления «Сколково»,MBA,,0
SVCB,Sergey Nikolaevich Bondarovich,education,0,Российский университет дружбы народов,Specialist degree,master,0
TATN,Маганов Наиль Ульфатович,education,0,Московский институт нефтехимической и газовой промышленности им. И.М. Губкина,,,0
TATN,Минниханов Рустам Нургалиевич,education,0,Казанский сельскохозяйственный институт,,,0
TATN,Минниханов Рустам Нургалиевич,education,1,Московский институт советской торговли,,,0
TATN,Минниханов Рустам Нургалиевич,degrees,0,,,doctoral,0
TATN,Сюбаев Нурислам Зинатулович,education,0,Московский институт народного хозяйства им. Г.В. Плеханова,,,0
TATN,Халимов Рустам Хамисович,education,0,Уфимский нефтяной институт,,,0
TATN,Халимов Рустам Хамисович,degrees,0,,,doctoral,0
TATN,Хисамов Раис Салихович,education,0,Казанский государственный университет,,,0
TATN,Хисамов Раис Салихович,degrees,0,,,doctoral,0
TATN,Хисамов Раис Салихович,degrees,1,,,,0
TATN,Хисамов Раис Салихович,degrees,2,,,,0
TATN,Нурмухаметов Рафаиль Саитович,education,0,Уфимский нефтяной институт,,,0
TATN,Нурмухаметов Рафаиль Саитович,degrees,0,,,doctoral,0
TATN,Гайзатуллин Радик Рауфович,education,0,Казанский сельскохозяйственный институт,,,0
TATN,Гайзатуллин Радик Рауфович,degrees,0,,,doctoral,0
TATN,Галиев Ренат Маратович,education,0,Российский государственный университет нефти и газа им. И.М. Губкина,,,0
TATN,Сорокин Валерий Юрьевич,education,0,Казанский государственный университет,,,0
TATN,Тахаутдинов Шафагат Фахразович,education,0,Московский институт нефтехимической и газовой промышленности им. И.М. Губкина,,,0
TATN,Тахаутдинов Шафагат Фахразович,degrees,0,,,doctoral,0
TATN,Глухова Лариса Юрьевна,education,0,Казанский государственный университет,,,0
TATN,Аглиуллин Фаниль Анварович,education,0,Казанский юридический институт МВД России,,,0
TATN,Гереч Ласло,education,0,Московский институт нефтехимической и газовой промышленности им. И.М. Губкина,,,0
