ticker,name,role,education_secondary,education_bachelor,education_master,education_doctoral,education_level_unknown,has_mba_emba,has_foreign_education,has_professional_retraining,has_law_education,has_economics_education,publications_count,publications_count_is_lower_bound,has_research_experience,research_experience_years,patents_count,patents_count_is_lower_bound,experience_years_same_sector,experience_years_same_industry,experience_years_same_industry_group,professional_experience_years,has_experience_same_sector,has_experience_same_industry,has_experience_same_industry_group,has_other_company_management,current_company_experience_years
SGZH,Mikhail Mileshin,Sales & Marketing по CSV; внешние профили связывают его с маркетингом и инновациями Segezha Group,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,7,10,10,1,1,1,1,7
SGZH,Rovshan Aliyev,"Chief Investment Officer; Director of Finance/CFO; Director/Board Member по CSV, но финансовая роль на конец 2024 конфликтует с локальной отчетностью",0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,6,6,6,18,1,1,1,1,6
SGZH,Salavat Asgatovich Mirsaev,General Counsel по CSV,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,8,8,8,19,1,1,1,1,8
SGZH,Pavel Vakhnin,Chief Tech/Sci/R&D Officer по CSV,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,7,10,13,1,1,1,1,7
SGZH,Ali Uzdenov,Compensation Committee; Nominating Committee по CSV; член Совета директоров Segezha в исторических/вторичных источниках,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,5,5,29,1,1,1,1,5
SGZH,Vladimir Tuzov,"Audit Committee; Compensation Committee; Nominating Committee по CSV, но 2024 статус не подтвержден",0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,9,2,9,16,1,1,1,1,2
SGZH,Artem I. Zassoursky,Governance Committee; Director/Board Member по объединенным CSV-строкам Artem I. Zassoursky / Artem Zasursky,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,1,1,1,0
SGZH,Vladimir Sergeyevich Travkov,Audit Committee по CSV; 2024 статус в Segezha не подтвержден,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,5,5,16,1,1,1,1,5
SGZH,Andrey Frolov,Director/Board Member по CSV; член Совета директоров Segezha в 2023 источнике,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,2
SGZH,Sergey Shishkin,Director/Board Member по CSV; член Совета директоров Segezha в 2023 источнике,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
SGZH,Denis Martyanov,"Director/Board Member по CSV, но 2024 статус не подтвержден",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
SMLT,Анна Николаевна Акиньшина,Генеральный директор ПАО «ГК «Самолет» с ноября 2024 года; CEO на конец 2024 года,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3,14,1,1,1,1,3
SMLT,Владимир Комар,CSV: Corporate Officer/Principal; внешний официальный релиз ноября 2024 связывает его с ролью управляющего директора по инвестиционной стратегии земельного банка,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
SMLT,Дмитрий Волков,CSV: Corporate Officer/Principal; руководитель/публичный представитель направления Самолет Плюс / Группа Плюс,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29,1,1,1,1,0
SMLT,Алексей Козлов,CSV: Corporate Officer/Principal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
SMLT,Виталий Руденко,CSV: Corporate Officer/Principal; руководитель Самолета по вторичным источникам,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,7,7,7,7,1,1,1,0,7
SMLT,Оскар Хартманн,CSV: Director/Board Member; член совета директоров Самолета до 13.06.2024,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,4,4,10,1,1,1,0,4
SMLT,Дмитрий Аркадьевич Голубков,Председатель Совета директоров ПАО «ГК «Самолет» в 2024 году,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,0,2
SMLT,Станислав Владимирович Шекшня,CSV: Director/Board Member; член совета директоров Самолета до 13.06.2024,0,0,0,1,0,1,1,0,0,1,61,1,1,0,0,0,2,2,2,2,1,1,1,1,2
SMLT,Михаил Борисович Кенин,Член Совета директоров ПАО «ГК «Самолет» в 2024 году; сооснователь Самолета по внешним источникам,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,1,1,1,0,13
SMLT,Игорь Викторович Евтушевский,Член Совета директоров ПАО «ГК «Самолет» в 2024 году; сооснователь Группы «Самолет»,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,57,1,1,1,1,16
SMLT,Андрей Владимирович Иваненко,Член Совета директоров с 13.06.2024; генеральный директор Самолета в части 2024 года до назначения Анны Акиньшиной,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,6,6,6,19,1,1,1,1,6
SMLT,Александр Сергеевич Прыгунков,Член Совета директоров и управляющий партнер ПАО «ГК «Самолет» в 2024 году,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,2
SNGS,Владимир Леонидович Богданов,"Генеральный директор ПАО ""Сургутнефтегаз""; член совета директоров в контексте 2024 года",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,42,42,42,55,1,1,1,1,16
SNGS,Андрей Владиславович Дручинин,CSV: Comptroller/Controller/Auditor; MarketScreener: Chief Accountant / Comptroller at Surgutneftegas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,1,1,1,0,14
SNGS,Владислав Георгиевич Баранков,CSV: Comptroller/Controller/Auditor и Director of Finance/CFO; подтвержден как First Deputy Director General-Finance & Taxation / CFO,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,33,33,33,33,1,1,1,1,33
SNGS,Александр Николаевич Буланов,"Член совета директоров; главный инженер - первый заместитель генерального директора ПАО ""Сургутнефтегаз""",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,50,1,1,1,1,17
SNGS,Владимир Петрович Ерохин,"Председатель совета директоров ПАО ""Сургутнефтегаз""",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,1,1,1,1,16
SNGS,Николай Иванович Матвеев,"Член совета директоров ПАО ""Сургутнефтегаз""; MarketScreener также указывает Vice Chairman / Audit Committee",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,61,1,1,1,0,30
SNGS,Валерий Николаевич Егоров,"Член совета директоров / Independent Director ПАО ""Сургутнефтегаз""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,1,1,0,6
SNGS,Георгий Рашитович Мухамадеев,"Член совета директоров / Independent Director ПАО ""Сургутнефтегаз""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7,7,7,7,1,1,1,1,7
SNGS,Илдус Шагалиевич Усманов,"Член совета директоров ПАО ""Сургутнефтегаз""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,1,1,1,0,11
SNGS,Виктор Михайлович Кривошеев,"Член совета директоров ПАО ""Сургутнефтегаз""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,1,1,1,0,11
SNGS,Иван Калистратович Диниченко,"Член совета директоров ПАО ""Сургутнефтегаз""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,1,1,1,0,11
SOFL,Владимир Евгеньевич Лавров,"Генеральный директор ПАО ""Софтлайн"" / генеральный директор ГК Softline в контексте 2024 года",0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
SOFL,Александр Минин,"CSV: Генеральный директор; подтверждено внешними источниками как коммерческий директор ""Софтлайн Решения"" с июля 2024 и позднее генеральный директор ""Софтлайн Решения""",0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
SOFL,Андрей Благоразумов,Директор Управления развития продаж,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,8,14,1,1,1,1,0
SOFL,Алексей Бутаков,Директор по цифровой трансформации и эффективности продаж,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
SOFL,Станислав Халиков,Директор Софтлайн финанс,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SOFL,Владислав Котусов,"Исполнительный директор; генеральный директор ""Софтлайн Интеграция""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,1,1,1,1,0
SOFL,Наталья Лиходиевская,Директор по персоналу,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,14,14,14,1,1,1,1,0
SOFL,Алексей Пилипчук,Технический директор,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,9,9,9,9,1,1,1,1,0
SOFL,Елена Типисова,Директор по маркетингу ГК Softline,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
SOFL,Дмитрий Васильев,Директор управления информационной безопасности,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
SPBE,Evgeny Serdyukov,"Генеральный директор ПАО ""СПБ Биржа"" в контексте 2024 года; в исходных строках CSV отсутствует",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,1,1,1,0,5
SPBE,Roman Yuryevich Goryunov,CSV roles: Chief Executive Officer; Chairman. 2024 validation: role as CEO/board chairman is not treated as current because sources indicate transition to Evgeny Serdyukov in November 2023.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,27,1,1,1,1,12
SPBE,Pavel Krupnov,CSV role: Director of Finance/CFO; 2024 role independently confirmed only by MarketScreener-style secondary governance data,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,1,1,1,1,6
SPBE,Sergei Kalinin,CSV role: Chief Operating Officer; MarketScreener profile: Head-Operations at SPB Exchange and COO at NP RTS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,13,13,20,1,1,1,1,7
SPBE,Mikhail Ivanov,CSV role: Sales & Marketing; MarketScreener profile: Head of Marketing & Communication Department / Public Communications Contact,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,1,1,1,6
SPBE,Alexander Tarabtsev,"CSV role: Treasurer; MarketScreener profile: Head of Fixed Income, Repo & Treasury",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,1,1,1,1,4
SPBE,Sergey Mikhaylovich Rybakov,"CSV role: Director/Board Member; MarketScreener: independent director since 2018; Letopis biography confirms he was still an SPB Exchange board member in 2021 and a Moscow Exchange Stock Market Committee member 2020-2022, but no source confirms a specific 2024 board seat, so 2024 current status remains caveated because issuer governance changed in January 2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,27,30,1,1,1,1,3
SPBE,Oleg Vladimirovich Mikhasenko,CSV role: Director/Board Member; 2024 current board status uncertain because issuer governance changed in January 2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,6,15,1,1,1,1,6
SPBE,Aleksey Dmitriyevich Skorodumov,"CSV role: Director/Board Member; MarketScreener company page did not list him, but an independently-fetched Letopis biography confirms SPB Exchange board membership from 2019; no source specifically confirms a 2024 seat, so 2024 currency stays caveated",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,6,25,1,1,1,1,6
SPBE,Ivan Alexandrovich Tyryshkin,"CSV role: Director/Board Member. Quality-pass round (2026-08-01): TAdviser and Letopis (fetched directly) confirm he was chairman of the SPB Exchange board only from 16.03.2022 to 29.06.2022, and left the board on that date -- i.e. he was NOT an SPB Exchange director/chairman by 2024, so the CSV's 2024 listing appears stale rather than merely 'uncertain'.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,11,11,14,1,1,1,1,4
SPBE,Jacques der Megredichyan,CSV role: Chairman; 2024 current board status uncertain because issuer governance changed in January 2024,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,34,34,45,1,1,1,1,6
SPBE,Dmitry Anatolevich Panchenko,CSV role: Director/Board Member; 2024 current board status uncertain because issuer governance changed in January 2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,16,1,1,1,1,5
SPBE,Pavel Vladimirovich Sokolov,CSV role: Director/Board Member; 2024 current board status uncertain because issuer governance changed in January 2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,18,1,1,1,1,5
SPBE,Eric Berthelot,CSV role: Director/Board Member; 2024 current board status uncertain because issuer governance changed in January 2024,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,16,6,6,16,1,1,1,1,4
SPBE,Alexander Valentinovich Chmel,CSV role: Director/Board Member; 2024 current board status uncertain because issuer governance changed in January 2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,22,1,1,1,1,4
SVAV,Nikolay Sobolev,Chief Executive Officer; Director/Board Member,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,40,40,40,46,1,1,1,1,26
SVAV,Zoya Kaika,Deputy General Director; Director/Board Member; Corporate Officer/Principal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,28,34,36,1,1,1,1,13
SVAV,Viktor Mikhaylovich Khvesenya,General Counsel / Director-Legal Affairs; Director/Board Member,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,15,15,15,40,1,1,1,1,15
SVAV,Elena Nishanova,Investor Relations Contact; Head of Corporate Reporting and Investor Relations,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,29,29,38,1,1,1,1,10
SVAV,Lyudmila Viktorovna Afanasyeva,Comptroller/Controller/Auditor; Chief Accountant,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,5,13,13,1,1,1,0,5
SVAV,Vladislav Baumgertner,Director/Board Member,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,2,2,25,1,1,1,1,2
SVAV,Adil Shamil Ogly Shirinov,Chairman of the Board of Directors,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,29,29,29,35,1,1,1,0,6
SVAV,Goy Tatiana,Director/Board Member,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,9,9,9,9,1,1,1,1,3
SVCB,Dmitry Vladimirovich Gusev,Chief Executive Officer; Director/Board Member,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,15,15,15,27,1,1,1,1,15
SVCB,Dmitry Vladimirovich Khotimskiy,Chief Investment Officer; Director/Board Member,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16,16,16,16,1,1,1,0,16
SVCB,Elena Alexandrovna Cherstvova,Corporate Officer/Principal,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,11,11,11,1,1,1,0,11
SVCB,Pavel Barchugov,Corporate Officer/Principal,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32,32,32,32,1,1,1,1,0
SVCB,Mikhail Olegovich Avtukhov,Corporate Officer/Principal,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16,16,16,16,1,1,1,1,10
SVCB,Mikhail Kuchment,Chairman,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,10,10,34,1,1,1,1,10
SVCB,Mikhail Vasilyevich Klyukin,Director/Board Member,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13,13,13,13,1,1,1,0,13
SVCB,Aleksey Fisun,Director/Board Member,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,1,1,1,0,12
SVCB,Nikolay Narayan Varma,Director/Board Member,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
SVCB,Braverman Anatoly Aleksandrovich,Director/Board Member,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,4,4,16,1,1,1,1,4
SVCB,Regina von Fleming,Director/Board Member,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,1,1,1,1,5
SVCB,Joel Raymond Lautier,Director/Board Member,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,18,3,3,18,1,1,1,1,3
SVCB,Sergey Nikolaevich Bondarovich,Director/Board Member,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
TATN,Маганов Наиль Ульфатович,"Генеральный директор ПАО ""Татнефть"" им. В.Д. Шашина; член Совета директоров, избранного 27.06.2024",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,32,32,51,1,1,1,1,32
TATN,Минниханов Рустам Нургалиевич,"Председатель Совета директоров ПАО ""Татнефть"" им. В.Д. Шашина; представитель Республики Татарстан по специальному праву",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,1,1,1,1,0
TATN,Сюбаев Нурислам Зинатулович,"Член Совета директоров ПАО ""Татнефть"", избран 27.06.2024",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TATN,Халимов Рустам Хамисович,"Член Совета директоров ПАО ""Татнефть"", избран 27.06.2024",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TATN,Хисамов Раис Салихович,"Член Совета директоров ПАО ""Татнефть"", избран 27.06.2024",0,0,0,1,0,0,0,0,0,0,502,0,1,0,417,0,0,0,0,0,1,1,1,0,0
TATN,Нурмухаметов Рафаиль Саитович,"Член Совета директоров ПАО ""Татнефть"", избран 27.06.2024",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TATN,Гайзатуллин Радик Рауфович,"Член Совета директоров ПАО ""Татнефть"", избран 27.06.2024",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TATN,Галиев Ренат Маратович,"Член Совета директоров ПАО ""Татнефть"", избран 27.06.2024",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,7,1,1,1,0,5
TATN,Сорокин Валерий Юрьевич,"Член Совета директоров ПАО ""Татнефть"", избран 27.06.2024",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
TATN,Тахаутдинов Шафагат Фахразович,"Член Совета директоров ПАО ""Татнефть"", избран 27.06.2024",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,49,49,49,49,1,1,1,0,49
TATN,Глухова Лариса Юрьевна,"Член Совета директоров ПАО ""Татнефть"", избрана 27.06.2024",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
TATN,Аглиуллин Фаниль Анварович,"Член Совета директоров ПАО ""Татнефть"", избран 27.06.2024",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
TATN,Гереч Ласло,"Независимый член Совета директоров ПАО ""Татнефть"", избран 27.06.2024",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,14,14,14,14,1,1,1,1,1
TATN,Неклюдов Сергей Вячеславович,"Независимый член Совета директоров ПАО ""Татнефть"", избран 27.06.2024",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,36,1,1,1,1,1
TATN,Крюков Валерий Анатольевич,"Независимый член Совета директоров ПАО ""Татнефть"", избран 27.06.2024",0,0,0,1,0,0,0,0,0,1,650,1,1,0,0,0,1,1,1,1,1,1,1,0,1
TATN,Гамиров Дамир Маратович,"Корпоративный секретарь - руководитель аппарата корпоративного секретаря ПАО ""Татнефть""",0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,24,24,24,24,1,1,1,0,24
TATN,Тихтуров Евгений Александрович,"Директор по финансам / CFO ПАО ""Татнефть""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TATN,Мухамадеев Рустам Набиуллович,"Директор по персоналу / заместитель генерального директора по персоналу и социальному развитию ПАО ""Татнефть""",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TGKA,Ведерчик Вадим Евгеньевич,"Управляющий директор ПАО ""ТГК-1""; член Совета директоров по входному CSV. В контексте 2024 года единоличный исполнительный орган ПАО ""ТГК-1"" осуществляла управляющая организация ООО ""Газпром энергохолдинг"", поэтому Ведерчик указан как подтвержденный операционный руководитель/CEO-equivalent, а не как генеральный директор.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,1,1,1,0,25
TGKA,Маркелов Виталий Анатольевич,"Председатель Совета директоров ПАО ""ТГК-1"" по входному CSV; заместитель Председателя Правления ПАО ""Газпром"" в профильных биографиях.",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,33,1,1,1,1,6
TGKA,Бикмурзин Альберт Фяритович,"Член Совета директоров ПАО ""ТГК-1"" по входному CSV; заместитель генерального директора по правовым и имущественным вопросам ООО ""Газпром энергохолдинг"".",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,1,0
TGKA,Земляной Евгений Николаевич,"Член Совета директоров ПАО ""ТГК-1"" по входному CSV; заместитель генерального директора по экономике и финансам ООО ""Газпром энергохолдинг"".",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,13,1,1,1,1,0
TGKA,Иванников Александр Сергеевич,"Член Совета директоров ПАО ""ТГК-1"" по входному CSV; начальник/первый заместитель начальника финансово-экономического блока ПАО ""Газпром"" в раскрытых источниках.",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,2,2,23,1,1,1,1,2
TGKA,Коробкина Ирина Юрьевна,"Член Совета директоров ПАО ""ТГК-1"" по входному CSV; заместитель начальника Управления ПАО ""Газпром"" и заместитель генерального директора ПАО ""Центрэнергохолдинг"".",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0
TGKA,Осин Никита Юрьевич,"Член Совета директоров ПАО ""ТГК-1"" по входному CSV; директор по экономике и финансам ООО ""Газпром энергохолдинг"".",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0
TGKA,Рогов Александр Владимирович,"Член Совета директоров ПАО ""ТГК-1"" по входному CSV; заместитель начальника Управления - начальник отдела ПАО ""Газпром"".",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,6,17,1,0,1,1,0
TGKA,Симдякин Вадим Михайлович,"Член Совета директоров ПАО ""ТГК-1"" по входному CSV; член Правления ПАО ""Газпром"" с 2023 года.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
TGKA,Федоров Денис Владимирович,"Член Совета директоров ПАО ""ТГК-1"" по входному CSV; генеральный директор ООО ""Газпром энергохолдинг"" и начальник Управления ПАО ""Газпром"".",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10,10,10,30,1,1,1,1,10
TGKA,Шацкий Павел Олегович,"Член Совета директоров ПАО ""ТГК-1"" по входному CSV; первый заместитель генерального директора ООО ""Газпром энергохолдинг"".",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,12,1,1,1,1,2
TGKA,Максимова Антонина Николаевна,"Контакт по работе с инвесторами в CSV; корпоративный секретарь и начальник управления по корпоративным вопросам ПАО ""ТГК-1"" по локальному годовому отчету и контактам ГЭХ.",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,14,1,1,1,0,14
TGKA,Станишевская Раиса Владимировна,"Главный бухгалтер ПАО ""ТГК-1"" по входному CSV и старым официальным раскрытиям ТГК-1.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,32,1,1,1,1,20
TGKB,Иванова Юлия Валентиновна,председатель Правления; исполняющая обязанности генерального директора ПАО «ТГК-2»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,12,14,1,1,1,1,12
TGKB,Грабчак Евгений Петрович,председатель Совета директоров ПАО «ТГК-2»,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,1,1,1,0,1
TGKB,Данилов Иван Александрович,член Совета директоров ПАО «ТГК-2»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
TGKB,Зайцев Михаил Владимирович,член Совета директоров ПАО «ТГК-2»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
TGKB,Земляной Евгений Николаевич,член Совета директоров ПАО «ТГК-2»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,1,1,1,1
TGKB,Карпов Илья Игоревич,член Совета директоров ПАО «ТГК-2»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
TGKB,Костенко Глеб Александрович,член Совета директоров ПАО «ТГК-2»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
TGKB,Медведева Елена Анатольевна,член Совета директоров ПАО «ТГК-2»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
TGKB,Ушаков Александр Владимирович,член Совета директоров ПАО «ТГК-2»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
TGKB,Федоров Денис Владимирович,член Совета директоров ПАО «ТГК-2»,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
TGKB,Васильев Олег Юрьевич,бывший член Правления; бывший технический директор ПАО «ТГК-2» в 2024 году,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,1,1,1,1,4
TGKB,Дьяконов Владимир Евгеньевич,бывший член Правления; бывший директор по ресурсообеспечению и логистике ПАО «ТГК-2» в 2024 году,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,12,1,1,1,1,4
TGKB,Зварыч Ольга Владимировна,член Правления; начальник управления социально-трудовых отношений и подготовки персонала ПАО «ТГК-2»,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,9,9,13,1,1,1,1,3
TGKB,Корниенко Андрей Владимирович,член Правления; начальник управления корпоративной защиты ПАО «ТГК-2»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,16,1,1,1,1,6
TGKB,Пермякова Ольга Сергеевна,заместитель председателя Правления; заместитель генерального директора по экономике и финансам ПАО «ТГК-2»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,27,27,30,1,1,1,1,11
TGKB,Серова Ольга Викторовна,член Правления; заместитель генерального директора по энергосбытовой деятельности ПАО «ТГК-2»,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1,1,1,0,9
TGKB,Царева Валентина Валерьевна,бывший член Правления; бывший директор по правовым вопросам ПАО «ТГК-2» в 2024 году,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,11,1,1,1,1,4
TRMK,Чикалов Сергей Геннадьевич,генеральный директор ПАО «ТМК»; председатель Правления; член Совета директоров,0,0,0,1,0,0,0,0,0,0,1,1,1,30,2,1,2,2,2,11,1,1,1,1,2
TRMK,Венде Франк-Детлеф,независимый член Совета директоров ПАО «ТМК»,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,6,6,6,12,1,1,1,0,6
