ticker,name,kind,episode,organization,start_original,end_original,start_used,end_used,years,note,is_current_company
SGZH,Oksana Tikhonova,professional,1,"ОАО ""Территориальная генерирующая компания № 6""",2005,2008,2005,2008,4,,0
SGZH,Oksana Tikhonova,professional,2,"ООО ""ЕвроСибЭнерго""",2011,2017,2011,2017,7,,0
SGZH,Oksana Tikhonova,professional,3,"ПАО ""Челябинский трубопрокатный завод""",2018,2019,2018,2019,2,,0
SGZH,Anastasia Anatolyevna Poletaeva,professional,0,"ПАО ""Сегежа Групп""",,,,,0,missing_dates_excluded,1
SGZH,Mikhail Mileshin,professional,0,"ПАО ""Сегежа Групп""",2018,,2018,2024,7,end_at_collection_year,1
SGZH,Mikhail Mileshin,professional,1,"ООО ""СИБУР""",2016,2018,2016,2018,3,,0
SGZH,Rovshan Aliyev,professional,0,"ПАО ""Сегежа Групп""",2019,,2019,2024,6,end_at_collection_year,1
SGZH,Rovshan Aliyev,professional,1,Schlumberger Limited,2008,2019,2008,2019,12,,0
SGZH,Salavat Asgatovich Mirsaev,professional,0,"ПАО ""Сегежа Групп""",2017,,2017,2024,8,end_at_collection_year,1
SGZH,Salavat Asgatovich Mirsaev,professional,1,"ОАО ""Уфанефтехим""",2007,2009,2007,2009,3,,0
SGZH,Salavat Asgatovich Mirsaev,professional,2,"ОАО АНК ""Башнефть"" (""Башнефть-Сервисные Активы"" / ""Таргин"")",2010,2017,2010,2017,8,,0
SGZH,Pavel Vakhnin,professional,0,"ПАО ""Сегежа Групп""",2018,,2018,2024,7,end_at_collection_year,1
SGZH,Pavel Vakhnin,professional,1,"ОАО ""Уралкалий""",2012,2014,2012,2014,3,,0
SGZH,Pavel Vakhnin,professional,2,"ОАО ""Ямал СПГ""",2016,2018,2016,2018,3,,0
SGZH,Ali Uzdenov,professional,0,"ПАО ""Сегежа Групп""",2020,,2020,2024,5,end_at_collection_year,1
SGZH,Ali Uzdenov,professional,1,"АФК ""Система""",2012,,2012,2020,9,end_from_next_start,0
SGZH,Ali Uzdenov,professional,2,"ОАО АНК ""Башнефть""",1998,2012,1998,2012,15,,0
SGZH,Vladimir Tuzov,professional,0,"ПАО ""Сегежа Групп""",2020,,2020,2021,2,end_from_next_start,1
SGZH,Vladimir Tuzov,professional,1,"ПАО ""Русский Алюминий""",2002,2004,2002,2004,3,,0
SGZH,Vladimir Tuzov,professional,2,"АО ""СУЭК""",2015,2021,2015,2021,7,,0
SGZH,Vladimir Tuzov,professional,3,"АО ""МХК ""ЕвроХим""",2021,,2021,2024,4,end_at_collection_year,0
SGZH,Artem I. Zassoursky,professional,0,"ПАО ""Сегежа Групп""",,,,,0,missing_dates_excluded,1
SGZH,Artem I. Zassoursky,professional,1,"АФК ""Система""",2011,,2011,2024,14,end_at_collection_year,0
SGZH,Vladimir Sergeyevich Travkov,professional,0,"ПАО ""Сегежа Групп""",2020,,2020,2024,5,end_at_collection_year,1
SGZH,Vladimir Sergeyevich Travkov,professional,1,"ПАО ""МТС""",2011,2018,2011,2018,8,,0
SGZH,Vladimir Sergeyevich Travkov,professional,2,"ПАО АФК ""Система""",2018,,2018,2020,3,end_from_next_start,0
SGZH,Andrey Frolov,professional,0,"ПАО ""Сегежа Групп""",2023,,2023,2024,2,end_at_collection_year,1
SGZH,Andrey Frolov,professional,1,Союз лесопромышленников и лесоэкспортеров России,,,,,0,missing_dates_excluded,0
SGZH,Sergey Shishkin,professional,0,"ПАО ""Сегежа Групп""",,,,,0,missing_dates_excluded,1
SGZH,Sergey Shishkin,professional,1,"АФК ""Система""",,,,,0,missing_dates_excluded,0
SGZH,Denis Martyanov,professional,0,"ПАО ""Сегежа Групп""",,,,,0,missing_dates_excluded,1
SGZH,Denis Martyanov,professional,1,Интер Форес Групп,,2021,,2021,0,missing_dates_excluded,0
SMLT,Анна Николаевна Акиньшина,professional,0,ПАО «ГК «Самолет»,2024,,2024,2024,1,end_at_collection_year,1
SMLT,Анна Николаевна Акиньшина,professional,1,ПАО «ГК «Самолет»,2023,2024,2023,2024,2,,1
SMLT,Анна Николаевна Акиньшина,professional,2,Сбер Еаптека / X5 Group / Магнит,,2024,,2024,0,missing_dates_excluded,0
SMLT,Анна Николаевна Акиньшина,professional,3,ТНК-BP,,,,,0,missing_dates_excluded,0
SMLT,Анна Николаевна Акиньшина,professional,4,X5 Retail Group,2014,2016,2014,2016,3,,0
SMLT,Анна Николаевна Акиньшина,professional,5,ПАО «Магнит»,2018,2020,2018,2020,3,,0
SMLT,Анна Николаевна Акиньшина,professional,6,АО «Лаборатория Касперского»,2020,2022,2020,2022,3,,0
SMLT,Анна Николаевна Акиньшина,professional,7,ООО «Еаптека» (Сбер),2022,2023,2022,2023,2,,0
SMLT,Владимир Комар,professional,0,ПАО «ГК «Самолет»,2024,,2024,2024,1,end_at_collection_year,1
SMLT,Дмитрий Волков,professional,0,международная стратегическая консалтинговая компания,2005,2012,2005,2012,8,,0
SMLT,Дмитрий Волков,professional,1,рынок недвижимости,2005,,2005,2022,18,end_from_next_start,0
SMLT,Дмитрий Волков,professional,2,Самолет Плюс / Группа Плюс,,,,,0,missing_dates_excluded,0
SMLT,Дмитрий Волков,professional,3,А101,,,,,0,missing_dates_excluded,0
SMLT,Дмитрий Волков,professional,4,Ujin и Domilend,,,,,0,missing_dates_excluded,0
SMLT,Дмитрий Волков,professional,5,"АО «Плюс» (бывш. «Самолет Плюс»), MOEX: PLUS",2022,,2022,2024,3,end_at_collection_year,0
SMLT,Дмитрий Волков,professional,6,НИУ ВШЭ / Институт экономики и налогообложения / СКОЛКОВО / РАНХиГС / университет «Горки» в Добогорье,,,,,0,missing_dates_excluded,0
SMLT,Алексей Козлов,professional,0,ПАО «ГК «Самолет»,,,,,0,missing_dates_excluded,1
SMLT,Виталий Руденко,professional,0,ПАО «ГК «Самолет»,2018,,2018,2024,7,end_at_collection_year,1
SMLT,Оскар Хартманн,professional,0,BMW Malaysia,2004,2006,2004,2006,3,,0
SMLT,Оскар Хартманн,professional,1,"Boston Consulting Group, Moscow",2006,2008,2006,2008,3,,0
SMLT,Оскар Хартманн,professional,2,"KupiVIP, Aktivo, Carprice и другие компании",,,,,0,missing_dates_excluded,0
SMLT,Оскар Хартманн,professional,3,ПАО «ГК «Самолет»,2021,2024,2021,2024,4,,1
SMLT,Дмитрий Аркадьевич Голубков,professional,0,ПАО «ГК «Самолет»,2023,,2023,2024,2,end_at_collection_year,1
SMLT,Станислав Владимирович Шекшня,professional,0,ПАО «ГК «Самолет»,2023,2024,2023,2024,2,,1
SMLT,Станислав Владимирович Шекшня,professional,1,INSEAD / корпоративное управление,,,,,0,missing_dates_excluded,0
SMLT,Станислав Владимирович Шекшня,professional,2,Alfa-Telecom,,,,,0,missing_dates_excluded,0
SMLT,Станислав Владимирович Шекшня,professional,3,"Millicom International Cellular, Russia and CIS",,,,,0,missing_dates_excluded,0
SMLT,Станислав Владимирович Шекшня,professional,4,ВымпелКом (VimpelCom),,,,,0,missing_dates_excluded,0
SMLT,Станислав Владимирович Шекшня,professional,5,Otis Elevator,,,,,0,missing_dates_excluded,0
SMLT,Станислав Владимирович Шекшня,research,0,INSEAD,,,,,0,missing_dates_excluded,
SMLT,Михаил Борисович Кенин,professional,0,ПАО «ГК «Самолет»,2012,,2012,2024,13,end_at_collection_year,1
SMLT,Игорь Викторович Евтушевский,professional,0,срочная военная служба (Вооруженные силы СССР),1983,1985,1983,1985,3,,0
SMLT,Игорь Викторович Евтушевский,professional,1,"московские организации в инвестициях, девелопменте и консалтинге",1991,2007,1991,2007,17,,0
SMLT,Игорь Викторович Евтушевский,professional,2,"«Самолет» (торгово-предпринимательское объединение, предшественник современной публичной компании)",1991,1993,1991,1993,3,,1
SMLT,Игорь Викторович Евтушевский,professional,3,Ассоциация «Самолет»,1993,1996,1993,1996,4,,0
SMLT,Игорь Викторович Евтушевский,professional,4,«Самолет-Боулинг» (культурно-развлекательный комплекс),2001,2003,2001,2003,3,,0
SMLT,Игорь Викторович Евтушевский,professional,5,«Самолет Девелопмент Групп»,2003,2004,2003,2004,2,,0
SMLT,Игорь Викторович Евтушевский,professional,6,Ведис Девелопмент,2003,2007,2003,2007,5,,0
SMLT,Игорь Викторович Евтушевский,professional,7,Главстрой СПБ,2007,2009,2007,2009,3,,0
SMLT,Игорь Викторович Евтушевский,professional,8,Главстрой-Менеджмент,2009,2012,2009,2012,4,,0
SMLT,Игорь Викторович Евтушевский,professional,9,ПАО «ГК «Самолет»,2012,,2012,2024,13,end_at_collection_year,1
SMLT,Андрей Владимирович Иваненко,professional,0,jooble.com,2008,,2008,2020,13,end_from_next_start,0
SMLT,Андрей Владимирович Иваненко,professional,1,British American Tobacco,,,,,0,missing_dates_excluded,0
SMLT,Андрей Владимирович Иваненко,professional,2,McKinsey & Company,,,,,0,missing_dates_excluded,0
SMLT,Андрей Владимирович Иваненко,professional,3,ПАО «ГК «Самолет»,2020,2024,2020,2024,5,,1
SMLT,Андрей Владимирович Иваненко,professional,4,ПАО «ГК «Самолет»,2024,2025,2024,2024,1,end_capped_at_collection_year,1
SMLT,Александр Сергеевич Прыгунков,professional,0,ПАО «Группа компаний ПИК»,,,,,0,missing_dates_excluded,0
SMLT,Александр Сергеевич Прыгунков,professional,1,АО «ОХК «Уралхим»,,,,,0,missing_dates_excluded,0
SMLT,Александр Сергеевич Прыгунков,professional,2,ПАО «ГК «Самолет»,2023,,2023,2024,2,end_at_collection_year,1
SNGS,Владимир Леонидович Богданов,professional,0,Нижневартовское управление буровых работ № 1,1973,1976,1973,1976,4,,0
SNGS,Владимир Леонидович Богданов,professional,1,"Сургутское УБР № 2 (ПО ""Сургутнефтегаз"") / Юганскнефтегаз (Главтюменнефтегаз, Мингазпром/Миннефтепром СССР) / ПО ""Сургутнефтегаз"" / Главное тюменское производственное управление нефтяной и газовой промышленности (Миннефтепром СССР)",1976,1984,1976,1984,9,,0
SNGS,Владимир Леонидович Богданов,professional,2,"ПО ""Сургутнефтегаз"" / ПАО ""Сургутнефтегаз""",1984,,1984,2009,26,end_from_next_start,0
SNGS,Владимир Леонидович Богданов,professional,3,"ПАО ""Сургутнефтегаз""",2009,,2009,2024,16,end_at_collection_year,1
SNGS,Владимир Леонидович Богданов,professional,4,"Surgutneftegasbank ZAO, Rosneft, National Oil Consortium LLC, Zarubezhneftegaz JSC",,,,,0,missing_dates_excluded,0
SNGS,Андрей Владиславович Дручинин,professional,0,"ПАО ""Сургутнефтегаз""",2011,,2011,2024,14,end_at_collection_year,1
SNGS,Владислав Георгиевич Баранков,professional,0,"ОАО / ПАО ""Сургутнефтегаз""",1992,,1992,2024,33,end_at_collection_year,1
SNGS,Владислав Георгиевич Баранков,professional,1,Bank Rossiya OJSC,,,,,0,missing_dates_excluded,0
SNGS,Владислав Георгиевич Баранков,professional,2,National Media Group JSC,,,,,0,missing_dates_excluded,0
SNGS,Александр Николаевич Буланов,professional,0,Тарко-Салинская нефтегазоразведочная экспедиция,1978,,1978,1986,9,end_from_next_start,0
SNGS,Александр Николаевич Буланов,professional,1,"НГДУ ""Быстринскнефть"" ПО ""Сургутнефтегаз""",1986,1997,1986,1997,12,,0
SNGS,Александр Николаевич Буланов,professional,2,"НГДУ ""Сургутнефть"" ПО ""Сургутнефтегаз""",1997,2008,1997,2008,12,,0
SNGS,Александр Николаевич Буланов,professional,3,"ПАО ""Сургутнефтегаз""",2008,,2008,2024,17,end_at_collection_year,1
SNGS,Владимир Петрович Ерохин,professional,0,"ПО / ОАО / ПАО ""Сургутнефтегаз""",1978,,1978,2009,32,end_from_next_start,0
SNGS,Владимир Петрович Ерохин,professional,1,"ПАО ""Сургутнефтегаз""",2009,,2009,2024,16,end_at_collection_year,1
SNGS,Николай Иванович Матвеев,professional,0,"НГДУ ""Правдинскнефть"", ""Федоровскнефть"", ""Сургутнефть""",1965,1995,1965,1995,31,,0
SNGS,Николай Иванович Матвеев,professional,1,"АО / ПАО ""Сургутнефтегаз""",1995,,1995,2024,30,end_at_collection_year,1
SNGS,Валерий Николаевич Егоров,professional,0,"ПАО ""Сургутнефтегаз""",2019,,2019,2024,6,end_at_collection_year,1
SNGS,Георгий Рашитович Мухамадеев,professional,0,"ПАО ""Сургутнефтегаз""",2018,,2018,2024,7,end_at_collection_year,1
SNGS,Георгий Рашитович Мухамадеев,professional,1,"Сургутская ЦБПО ЭПУ ОАО ""Сургутнефтегаз"" (Центральная база производственного обслуживания электропогружных установок)",,,,,0,missing_dates_excluded,0
SNGS,Илдус Шагалиевич Усманов,professional,0,"ПАО ""Сургутнефтегаз""",2014,,2014,2024,11,end_at_collection_year,1
SNGS,Виктор Михайлович Кривошеев,professional,0,"ПАО ""Сургутнефтегаз""",2014,,2014,2024,11,end_at_collection_year,1
SNGS,Иван Калистратович Диниченко,professional,0,"ПАО ""Сургутнефтегаз""",2014,,2014,2024,11,end_at_collection_year,1
SOFL,Владимир Евгеньевич Лавров,professional,0,"ПАО ""Софтлайн"" / ГК Softline",,,,,0,missing_dates_excluded,0
SOFL,Александр Минин,professional,0,"""Софтлайн Решения"" / ГК Softline",2024,,2024,2024,1,end_at_collection_year,0
SOFL,Александр Минин,professional,1,"Acronis, Microsoft, NtechLab, SAP, Яндекс",,2024,,2024,0,missing_dates_excluded,0
SOFL,Андрей Благоразумов,professional,0,компания по изготовлению и продаже лазерной оптики,2001,2006,2001,2006,6,,0
SOFL,Андрей Благоразумов,professional,1,Softline,2017,,2017,2024,8,end_at_collection_year,0
SOFL,Алексей Бутаков,professional,0,Softline,,,,,0,missing_dates_excluded,0
SOFL,Станислав Халиков,professional,0,Softline Finance,,,,,0,missing_dates_excluded,0
SOFL,Владислав Котусов,professional,0,Softline,2002,,2002,2024,23,end_from_next_start;end_capped_at_collection_year,0
SOFL,Владислав Котусов,professional,1,"ПАО ""Софтлайн""",2025,,2025,2024,0,after_collection_year_excluded,1
SOFL,Наталья Лиходиевская,professional,0,Softline,2011,,2011,2024,14,end_at_collection_year,0
SOFL,Алексей Пилипчук,professional,0,"Softline / ""Софтлайн Решения""",,,,,0,missing_dates_excluded,0
SOFL,Алексей Пилипчук,professional,1,Техносерв,,,,,0,missing_dates_excluded,0
SOFL,Алексей Пилипчук,professional,2,ТЕГРУС (TEGRUS),2016,,2016,2024,9,end_at_collection_year,0
SOFL,Елена Типисова,professional,0,Инфосистемы Джет; Cisco,,,,,0,missing_dates_excluded,0
SOFL,Елена Типисова,professional,1,Softline,,,,,0,missing_dates_excluded,0
SOFL,Дмитрий Васильев,professional,0,Softline,,,,,0,missing_dates_excluded,0
SOFL,Дмитрий Васильев,professional,1,Softline,,2010,,2010,0,missing_dates_excluded,0
SOFL,Дмитрий Васильев,professional,2,Softline,,,,,0,missing_dates_excluded,0
SPBE,Evgeny Serdyukov,professional,0,"ПАО ""СПБ Биржа""",2023,,2023,2024,2,end_at_collection_year,1
SPBE,Evgeny Serdyukov,professional,1,"ПАО ""СПБ Биржа""",2021,2023,2021,2023,3,,1
SPBE,Roman Yuryevich Goryunov,professional,0,RTS Stock Exchange OJSC,2001,2011,2001,2011,11,,0
SPBE,Roman Yuryevich Goryunov,professional,1,Moscow Exchange MICEX-RTS PJSC,2011,2012,2011,2012,2,,0
SPBE,Roman Yuryevich Goryunov,professional,2,"ПАО ""СПБ Биржа""",2012,2023,2012,2023,12,,1
SPBE,Roman Yuryevich Goryunov,professional,3,"Ассоциация ""НП РТС""",2010,,2010,2011,2,end_from_next_start,0
SPBE,Pavel Krupnov,professional,0,"ПАО ""СПБ Биржа""",2019,,2019,2024,6,end_at_collection_year,1
SPBE,Pavel Krupnov,professional,1,CFG Capital OOO,2012,,2012,2019,8,end_from_next_start,0
SPBE,Pavel Krupnov,professional,2,RUSGRAIN HOLDING,,2015,,2015,0,missing_dates_excluded,0
SPBE,Pavel Krupnov,professional,3,NITOL Group LLC,,,,,0,missing_dates_excluded,0
SPBE,Sergei Kalinin,professional,0,"ПАО ""СПБ Биржа""",2012,,2012,2018,7,end_from_next_start,1
SPBE,Sergei Kalinin,professional,1,NP RTS Association,2018,,2018,2024,7,end_at_collection_year,0
SPBE,Sergei Kalinin,professional,2,Moscow Exchange MICEX-RTS PJSC,2007,2012,2007,2012,6,,0
SPBE,Mikhail Ivanov,professional,0,"ПАО ""СПБ Биржа""",2019,,2019,2024,6,end_at_collection_year,1
SPBE,Mikhail Ivanov,professional,1,RTS Stock Exchange OJSC,,,,,0,missing_dates_excluded,0
SPBE,Alexander Tarabtsev,professional,0,"ПАО ""СПБ Биржа""",2021,,2021,2024,4,end_at_collection_year,1
SPBE,Alexander Tarabtsev,professional,1,NP RTS Association,2019,2020,2019,2020,2,,0
SPBE,Sergey Mikhaylovich Rybakov,professional,0,"ПАО ""СПБ Биржа""",2018,,2018,2020,3,end_from_next_start,1
SPBE,Sergey Mikhaylovich Rybakov,professional,1,Investment Co. ATON,2000,2020,2000,2020,21,,0
SPBE,Sergey Mikhaylovich Rybakov,professional,2,Alfa-Bank,2020,2022,2020,2022,3,,0
SPBE,Sergey Mikhaylovich Rybakov,professional,3,A-Investments (GO Invest broker),2022,,2022,2024,3,end_at_collection_year,0
SPBE,Oleg Vladimirovich Mikhasenko,professional,0,"ПАО ""СПБ Биржа""",2019,,2019,2024,6,end_at_collection_year,1
SPBE,Oleg Vladimirovich Mikhasenko,professional,1,BCS Bank JSC,2011,,2011,2019,9,end_from_next_start,0
SPBE,Aleksey Dmitriyevich Skorodumov,professional,0,"ПАО ""СПБ Биржа""",2019,,2019,2024,6,end_at_collection_year,1
SPBE,Aleksey Dmitriyevich Skorodumov,professional,1,"AKB ""Derzhava"" PJSC",2008,,2008,2017,10,end_from_next_start,0
SPBE,Aleksey Dmitriyevich Skorodumov,professional,2,"Ассоциация ""НП РТС""",2017,,2017,2019,3,end_from_next_start,0
SPBE,Aleksey Dmitriyevich Skorodumov,professional,3,Moscow International Currency Association (ММВА),2019,,2019,2024,6,end_at_collection_year,0
SPBE,Ivan Alexandrovich Tyryshkin,professional,0,"ПАО ""СПБ Биржа""",2019,2022,2019,2022,4,,1
SPBE,Ivan Alexandrovich Tyryshkin,professional,1,ATON Investment Co.,,2008,2006,2008,3,start_from_previous_end,0
SPBE,Ivan Alexandrovich Tyryshkin,professional,2,United Financial Group CJSC,,2006,,2006,0,missing_dates_excluded,0
SPBE,Ivan Alexandrovich Tyryshkin,professional,3,RTS Stock Exchange OJSC,,2011,2008,2011,4,start_from_previous_end,0
SPBE,Ivan Alexandrovich Tyryshkin,professional,4,NP RTS Association / NAUFOR,2004,,2004,2006,3,end_from_next_start,0
SPBE,Jacques der Megredichyan,professional,0,RTS Stock Exchange OJSC,1995,,1995,2011,17,end_from_next_start,0
SPBE,Jacques der Megredichyan,professional,1,"ПАО ""СПБ Биржа""",2019,,2019,2024,6,end_at_collection_year,1
SPBE,Jacques der Megredichyan,professional,2,Investment Co. ITinvest JSC,,,,,0,missing_dates_excluded,0
SPBE,Jacques der Megredichyan,professional,3,CentroCredit Bank JSC,,,,,0,missing_dates_excluded,0
SPBE,Jacques der Megredichyan,professional,4,Troyka Dialog Investment Bank,,,,,0,missing_dates_excluded,0
SPBE,Jacques der Megredichyan,professional,5,TCS Group Holding Plc,2011,2021,2011,2021,11,,0
SPBE,Jacques der Megredichyan,professional,6,Moscow Exchange MICEX-RTS,2011,2021,2011,2021,11,,0
SPBE,Dmitry Anatolevich Panchenko,professional,0,"ПАО ""СПБ Биржа""",2020,,2020,2024,5,end_at_collection_year,1
SPBE,Dmitry Anatolevich Panchenko,professional,1,Freedom Finance Investment Co. LLC,,2017,,2017,0,missing_dates_excluded,0
SPBE,Dmitry Anatolevich Panchenko,professional,2,BrokerCreditService Ltd.,,2019,2017,2019,3,start_from_previous_end,0
SPBE,Dmitry Anatolevich Panchenko,professional,3,RusHydro-related entities,2010,,2010,2017,8,end_from_next_start,0
SPBE,Pavel Vladimirovich Sokolov,professional,0,"ПАО ""СПБ Биржа""",2020,,2020,2024,5,end_at_collection_year,1
SPBE,Pavel Vladimirovich Sokolov,professional,1,Novorossiysk Commercial Sea Port PJSC,,2018,2011,2018,8,start_from_previous_end,0
SPBE,Pavel Vladimirovich Sokolov,professional,2,Center for Cargo Container Traffic TransContainer PJSC,2007,2011,2007,2011,5,,0
SPBE,Pavel Vladimirovich Sokolov,professional,3,Russian Railways Logistics JSC,,,,,0,missing_dates_excluded,0
SPBE,Pavel Vladimirovich Sokolov,professional,4,National Company Kazakhstan Temir Zholy JSC,,,,,0,missing_dates_excluded,0
SPBE,Eric Berthelot,professional,0,"ПАО ""СПБ Биржа""",2021,,2021,2024,4,end_at_collection_year,1
SPBE,Eric Berthelot,professional,1,Exane SA,,,,,0,missing_dates_excluded,0
SPBE,Eric Berthelot,professional,2,Valaxis Asset Management SA,2011,,2011,2012,2,end_from_next_start,0
SPBE,Eric Berthelot,professional,3,Valartis Bank AG / Valartis Group AG,2012,,2012,2021,10,end_from_next_start,0
SPBE,Alexander Valentinovich Chmel,professional,0,"ПАО ""СПБ Биржа""",2021,,2021,2024,4,end_at_collection_year,1
SPBE,Alexander Valentinovich Chmel,professional,1,Moscow School of Management Skolkovo,2014,,2014,2021,8,end_from_next_start,0
SPBE,Alexander Valentinovich Chmel,professional,2,Accounts Chamber of The Russian Federation,2005,,2005,2014,10,end_from_next_start,0
SPBE,Alexander Valentinovich Chmel,professional,3,GV Gold PJSC,,,,,0,missing_dates_excluded,0
SPBE,Alexander Valentinovich Chmel,professional,4,En+ Group International PJSC,,,,,0,missing_dates_excluded,0
SPBE,Alexander Valentinovich Chmel,professional,5,EL5-Energo PJSC,,,,,0,missing_dates_excluded,0
SVAV,Nikolay Sobolev,professional,0,ЗАО «Южуралмаш Холдинг» / ОАО «Южуралмаш»,1997,2002,1997,2002,6,,0
SVAV,Nikolay Sobolev,professional,1,УАЗ,2002,2005,2002,2005,4,,0
SVAV,Nikolay Sobolev,professional,2,УАЗ,2002,2011,2002,2011,10,,0
SVAV,Nikolay Sobolev,professional,3,ПАО «СОЛЛЕРС»,2005,2009,2005,2009,5,,1
SVAV,Nikolay Sobolev,professional,4,ПАО «СОЛЛЕРС»,2009,2019,2009,2019,11,,1
SVAV,Nikolay Sobolev,professional,5,ПАО «СОЛЛЕРС»,2019,,2019,2024,6,end_at_collection_year,1
SVAV,Nikolay Sobolev,professional,6,ПАО «СОЛЛЕРС»,2006,,2006,2009,4,end_from_next_start,1
SVAV,Nikolay Sobolev,research,0,,,,,,0,missing_dates_excluded,
SVAV,Zoya Kaika,professional,0,Ведомости / Open Radio,,2002,,2002,0,missing_dates_excluded,0
SVAV,Zoya Kaika,professional,1,Severstal Group,2002,2003,2002,2003,2,,0
SVAV,Zoya Kaika,professional,2,ОАО/ПАО «СОЛЛЕРС»,2003,2013,2003,2013,11,,1
SVAV,Zoya Kaika,professional,3,ООО «Форд Соллерс Холдинг» / ООО «Соллерс Холдинг Менеджмент»,2011,2022,2011,2022,12,,0
SVAV,Zoya Kaika,professional,4,ПАО «СОЛЛЕРС»,2013,,2013,2014,2,end_from_next_start,1
SVAV,Zoya Kaika,professional,5,ПАО «ЗМЗ»,2014,,2014,2019,6,end_from_next_start,0
SVAV,Zoya Kaika,professional,6,ООО «УАЗ»,2019,2021,2019,2021,3,,0
SVAV,Viktor Mikhaylovich Khvesenya,professional,0,Гродненская областная коллегия адвокатов,1984,1986,1984,1986,3,,0
SVAV,Viktor Mikhaylovich Khvesenya,professional,1,Военная прокуратура Читинского гарнизона / Забайкальского военного округа,1986,1988,1986,1988,3,,0
SVAV,Viktor Mikhaylovich Khvesenya,professional,2,Steptoe & Johnson,1993,1995,1993,1995,3,,0
SVAV,Viktor Mikhaylovich Khvesenya,professional,3,White & Case,1995,2005,1995,2005,11,,0
SVAV,Viktor Mikhaylovich Khvesenya,professional,4,Amedia,2005,2009,2005,2009,5,,0
SVAV,Viktor Mikhaylovich Khvesenya,professional,5,ПАО «СОЛЛЕРС»,2009,,2009,2010,2,end_from_next_start,1
SVAV,Viktor Mikhaylovich Khvesenya,professional,6,ПАО «СОЛЛЕРС»,2010,2016,2010,2016,7,,1
SVAV,Viktor Mikhaylovich Khvesenya,professional,7,ПАО «СОЛЛЕРС»,2019,,2019,2024,6,end_at_collection_year,1
SVAV,Elena Nishanova,professional,0,ОАО «АВТОВАЗ»,2000,2006,2000,2006,7,,0
SVAV,Elena Nishanova,professional,1,ОАО/ПАО «СОЛЛЕРС» / «СОЛЛЕРС Авто»,2007,,2007,2012,6,end_from_next_start,0
SVAV,Elena Nishanova,professional,2,ООО «СОЛЛЕРС-ФИНАНС»,2012,2020,2012,2020,9,,0
SVAV,Elena Nishanova,professional,3,ПАО «УАЗ»,2015,2016,2015,2016,2,,0
SVAV,Elena Nishanova,professional,4,ООО «УАЗ»,2016,2019,2016,2019,4,,0
SVAV,Elena Nishanova,professional,5,ПАО «СОЛЛЕРС»,2014,2023,2014,2023,10,,1
SVAV,Lyudmila Viktorovna Afanasyeva,professional,0,ОАО «Заволжский моторный завод»,2007,,2007,2014,8,end_from_next_start,0
SVAV,Lyudmila Viktorovna Afanasyeva,professional,1,ОАО/ПАО «СОЛЛЕРС»,2014,2018,2014,2018,5,,1
SVAV,Vladislav Baumgertner,professional,0,ABB,,2003,,2003,0,missing_dates_excluded,0
SVAV,Vladislav Baumgertner,professional,1,Уралкалий,2003,,2003,2015,13,end_from_next_start,0
SVAV,Vladislav Baumgertner,professional,2,Global Ports,2015,2017,2015,2017,3,,0
SVAV,Vladislav Baumgertner,professional,3,Alevo Group SA,2017,,2017,2023,7,end_from_next_start,0
SVAV,Vladislav Baumgertner,professional,4,ПАО «СОЛЛЕРС»,2023,,2023,2024,2,end_at_collection_year,1
SVAV,Adil Shamil Ogly Shirinov,professional,0,OTIS Elevators,1993,1998,1993,1998,6,,0
SVAV,Adil Shamil Ogly Shirinov,professional,1,Ford Motor Company,1999,2002,1999,2002,4,,0
SVAV,Adil Shamil Ogly Shirinov,professional,2,РусПромАвто,2002,2004,2002,2004,3,,0
SVAV,Adil Shamil Ogly Shirinov,professional,3,SOLLERS / Ford Sollers / УАЗ / Aurus,2004,,2004,2019,16,end_from_next_start,0
SVAV,Adil Shamil Ogly Shirinov,professional,4,ПАО «СОЛЛЕРС»,2019,,2019,2024,6,end_at_collection_year,1
SVAV,Adil Shamil Ogly Shirinov,research,0,,,,,,0,missing_dates_excluded,
SVAV,Adil Shamil Ogly Shirinov,research,1,,,,,,0,missing_dates_excluded,
SVAV,Goy Tatiana,professional,0,Ford Sollers / Sollers Ford,2017,,2017,2022,6,end_from_next_start,0
SVAV,Goy Tatiana,professional,1,УАЗ,,,,,0,missing_dates_excluded,0
SVAV,Goy Tatiana,professional,2,ПАО «СОЛЛЕРС»,2022,,2022,2024,3,end_at_collection_year,1
SVCB,Dmitry Vladimirovich Gusev,professional,0,"ПАО ""Совкомбанк""",2011,,2011,2018,8,end_from_next_start,1
SVCB,Dmitry Vladimirovich Gusev,professional,1,"ПАО ""Совкомбанк""",2018,,2018,2024,7,end_at_collection_year,1
SVCB,Dmitry Vladimirovich Gusev,professional,2,Deloitte Russia,2001,2007,2001,2007,7,,0
SVCB,Dmitry Vladimirovich Gusev,professional,3,Coopers & Lybrand / PwC,1997,2001,1997,2001,5,,0
SVCB,Dmitry Vladimirovich Khotimskiy,professional,0,Institute of Global Investments,,,,,0,missing_dates_excluded,0
SVCB,Dmitry Vladimirovich Khotimskiy,professional,1,"ПАО ""Совкомбанк""",2009,,2009,2024,16,end_at_collection_year,1
SVCB,Elena Alexandrovna Cherstvova,professional,0,"ПАО ""Совкомбанк""",2014,,2014,2024,11,end_at_collection_year,1
