model_id,sample,outcome,block,specification,family,formula,term,coef,se_hc3,t,p_value,ci_low,ci_high,n,is_focal,term_status,effect_pp_per_10_points,se_pp_hc3,ci_low_pp,ci_high_pp
all_managers__roa_2025__index_critic__common_industry__comparison,all_managers,roa_2025,index_critic,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_critic_10 + C(industry_group),industry_group_Прочие,0.18295098350724703,0.24236728900811916,0.7548501460571203,0.45445354597896037,-0.3058292375834224,0.6717312045979165,56,False,ok,,,,
all_managers__roa_2025__index_critic__common_industry__comparison,all_managers,roa_2025,index_critic,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_critic_10 + C(industry_group),industry_group_Разработка компьютерного программного обеспечения,0.24430245397447706,0.26133637902685364,0.9348199239776478,0.3551014134816181,-0.28273258298342463,0.7713374909323787,56,False,ok,,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),Intercept,-0.26041841873125854,,,,,,56,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),roa_2024,0.5591361969793354,,,,,,56,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),log_assets_2024,0.00939999615147691,,,,,,56,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),age,0.0005675292547619816,,,,,,56,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),leverage_2024,-0.05283691457380391,,,,,,56,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),fixed_assets_ratio_2024,-0.05566118864739467,,,,,,56,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),state_2024,-0.009098006785351866,,,,,,56,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),media_score_10,0.008865572902677274,,,,,,56,True,undefined_hc3_and_press_leverage_one,0.8865572902677273,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),awards_score_10,-0.01509422674386335,,,,,,56,True,undefined_hc3_and_press_leverage_one,-1.509422674386335,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),expertise_score_10,-0.0006099186931613318,,,,,,56,True,undefined_hc3_and_press_leverage_one,-0.06099186931613318,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),face_score_10,-0.016439669122761364,,,,,,56,True,undefined_hc3_and_press_leverage_one,-1.6439669122761364,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),communication_score_10,-0.007903260094335682,,,,,,56,True,undefined_hc3_and_press_leverage_one,-0.7903260094335682,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),"industry_group_Деятельность по обработке данных, предоставление услуг по размещению информации и связанная с этим деятельность",0.27865441470068997,,,,,,56,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),industry_group_Деятельность холдинговых компаний,0.16642934576671317,,,,,,56,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),industry_group_Передача электроэнергии,0.27002549439306045,,,,,,56,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),industry_group_Прочие,0.1732227529275199,,,,,,56,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__roa_2025__components_joint__common_industry__comparison,all_managers,roa_2025,components_joint,common_industry,comparison,roa_2025 ~ roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + C(industry_group),industry_group_Разработка компьютерного программного обеспечения,0.21590692617123802,,,,,,56,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__controls__common_no_industry__comparison,all_managers,stock_return_2025,controls,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,0.9689962155964978,0.807782694957656,1.1995753581317965,0.23813996358138512,-0.6692630221429453,2.607255453335941,43,False,ok,,,,
all_managers__stock_return_2025__controls__common_no_industry__comparison,all_managers,stock_return_2025,controls,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,stock_return_2024,0.10896632472281592,0.21118237808771495,0.5159820895546341,0.6090217420754171,-0.31933138938966404,0.5372640388352958,43,False,ok,,,,
all_managers__stock_return_2025__controls__common_no_industry__comparison,all_managers,stock_return_2025,controls,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_assets_2024,-0.05011026204710423,0.03142766410305539,-1.594463460051825,0.1195753356236789,-0.11384851907933952,0.013627994985131044,43,False,ok,,,,
all_managers__stock_return_2025__controls__common_no_industry__comparison,all_managers,stock_return_2025,controls,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,-0.0005370433567988962,0.002102505336547109,-0.2554301991360787,0.7998446193377636,-0.0048011218168794705,0.0037270351032816784,43,False,ok,,,,
all_managers__stock_return_2025__controls__common_no_industry__comparison,all_managers,stock_return_2025,controls,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,leverage_2024,0.22006839267339323,0.2135675244482339,1.030439404314653,0.30967735045144357,-0.21306662246431557,0.653203407811102,43,False,ok,,,,
all_managers__stock_return_2025__controls__common_no_industry__comparison,all_managers,stock_return_2025,controls,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,0.9274948246173506,0.3138827191819573,2.954908849504656,0.005485916256536851,0.2909111648329916,1.5640784844017095,43,False,ok,,,,
all_managers__stock_return_2025__controls__common_no_industry__comparison,all_managers,stock_return_2025,controls,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,0.09956324192263076,0.14171207889694437,0.7025741397459491,0.48683963488608617,-0.18784217515473034,0.3869686589999919,43,False,ok,,,,
all_managers__stock_return_2025__education__common_no_industry__comparison,all_managers,stock_return_2025,education,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + expertise_score_10,Intercept,0.9846109329901942,0.85926453407315,1.1458763790969795,0.25962077442389936,-0.7597888100960442,2.7290106760764328,43,False,ok,,,,
all_managers__stock_return_2025__education__common_no_industry__comparison,all_managers,stock_return_2025,education,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + expertise_score_10,stock_return_2024,0.10808943938985277,0.21312522443191947,0.5071639909258172,0.615220554282215,-0.3245777684395205,0.540756647219226,43,False,ok,,,,
all_managers__stock_return_2025__education__common_no_industry__comparison,all_managers,stock_return_2025,education,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + expertise_score_10,log_assets_2024,-0.05033061299975113,0.03212226048172803,-1.5668453043141368,0.1261486589473796,-0.11554226867702988,0.014881042677527608,43,False,ok,,,,
all_managers__stock_return_2025__education__common_no_industry__comparison,all_managers,stock_return_2025,education,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + expertise_score_10,age,-0.0005174030442874857,0.002101267345037101,-0.24623380052496377,0.8069396537433458,-0.004783202540820852,0.0037483964522458807,43,False,ok,,,,
all_managers__stock_return_2025__education__common_no_industry__comparison,all_managers,stock_return_2025,education,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + expertise_score_10,leverage_2024,0.22031067272552612,0.21710039269828163,1.0147870760957398,0.3171714319323182,-0.22042655571751818,0.6610479011685704,43,False,ok,,,,
all_managers__stock_return_2025__education__common_no_industry__comparison,all_managers,stock_return_2025,education,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + expertise_score_10,fixed_assets_ratio_2024,0.9279539323278622,0.31824904456833736,2.915810583458337,0.006152631898719927,0.2818740237915839,1.5740338408641406,43,False,ok,,,,
all_managers__stock_return_2025__education__common_no_industry__comparison,all_managers,stock_return_2025,education,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + expertise_score_10,state_2024,0.09987638230718128,0.14512904284508885,0.6881901812980991,0.4958692635626485,-0.19475123819201723,0.39450400280637976,43,False,ok,,,,
all_managers__stock_return_2025__education__common_no_industry__comparison,all_managers,stock_return_2025,education,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + expertise_score_10,expertise_score_10,-0.002815643186338524,0.04409733617333704,-0.06385064111970036,0.9494524384257789,-0.09233799496655067,0.08670670859387362,43,True,ok,-0.2815643186338524,4.409733617333704,-9.233799496655067,8.670670859387362
all_managers__stock_return_2025__index_equal__common_no_industry__comparison,all_managers,stock_return_2025,index_equal,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_equal_10,Intercept,0.7291348459720002,0.9175853652811731,0.7946234471040996,0.43218802279222135,-1.1336624789317957,2.591932170875796,43,False,ok,,,,
all_managers__stock_return_2025__index_equal__common_no_industry__comparison,all_managers,stock_return_2025,index_equal,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_equal_10,stock_return_2024,0.11551703591194955,0.21961626343384744,0.5259949063232535,0.6022090079443688,-0.3303276816578199,0.561361753481719,43,False,ok,,,,
all_managers__stock_return_2025__index_equal__common_no_industry__comparison,all_managers,stock_return_2025,index_equal,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_equal_10,log_assets_2024,-0.053236434952781124,0.032426977312757205,-1.6417328830657676,0.10960207427028795,-0.11906669868460351,0.012593828779041256,43,False,ok,,,,
all_managers__stock_return_2025__index_equal__common_no_industry__comparison,all_managers,stock_return_2025,index_equal,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_equal_10,age,-0.0006657772346664196,0.002171815666378702,-0.30655328855627073,0.760999751298109,-0.005074797437680123,0.003743242968347284,43,False,ok,,,,
all_managers__stock_return_2025__index_equal__common_no_industry__comparison,all_managers,stock_return_2025,index_equal,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_equal_10,leverage_2024,0.2248162230942326,0.22053485012553936,1.0194135891277776,0.3150018028352018,-0.22289332460112588,0.6725257707895911,43,False,ok,,,,
all_managers__stock_return_2025__index_equal__common_no_industry__comparison,all_managers,stock_return_2025,index_equal,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_equal_10,fixed_assets_ratio_2024,0.9458648024242335,0.31858613450330914,2.968945286645577,0.005364422802411058,0.29910056493843573,1.5926290399100314,43,False,ok,,,,
all_managers__stock_return_2025__index_equal__common_no_industry__comparison,all_managers,stock_return_2025,index_equal,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_equal_10,state_2024,0.10684843015912288,0.14335494407469798,0.7453417867712142,0.46104144513857287,-0.18417757836080595,0.3978744386790517,43,False,ok,,,,
all_managers__stock_return_2025__index_equal__common_no_industry__comparison,all_managers,stock_return_2025,index_equal,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_equal_10,index_equal_10,0.06319019658473642,0.10330594362169188,0.6116801644650766,0.5447024923433037,-0.14653201859704318,0.272912411766516,43,True,ok,6.319019658473642,10.330594362169187,-14.653201859704318,27.2912411766516
all_managers__stock_return_2025__index_critic__common_no_industry__comparison,all_managers,stock_return_2025,index_critic,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_critic_10,Intercept,0.684944159892546,0.8751884970761532,0.7826247284794313,0.43911085147612544,-1.0917829467352544,2.461671266520346,43,False,ok,,,,
all_managers__stock_return_2025__index_critic__common_no_industry__comparison,all_managers,stock_return_2025,index_critic,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_critic_10,stock_return_2024,0.11844462377750054,0.22047667181239605,0.5372206628657986,0.5945144229007956,-0.3291468156630935,0.5660360632180945,43,False,ok,,,,
all_managers__stock_return_2025__index_critic__common_no_industry__comparison,all_managers,stock_return_2025,index_critic,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_critic_10,log_assets_2024,-0.05368446459304064,0.032247452778344156,-1.664766050269017,0.10488795667374164,-0.11915027414423565,0.011781344958154367,43,False,ok,,,,
all_managers__stock_return_2025__index_critic__common_no_industry__comparison,all_managers,stock_return_2025,index_critic,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_critic_10,age,-0.0006677873531683722,0.0021244532097285077,-0.3143337542622139,0.7551336843937405,-0.004980656657435104,0.003645081951098359,43,False,ok,,,,
all_managers__stock_return_2025__index_critic__common_no_industry__comparison,all_managers,stock_return_2025,index_critic,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_critic_10,leverage_2024,0.22977279054108446,0.21852581989537917,1.0514674680140308,0.3002497499558597,-0.21385820895593122,0.6734037900381001,43,False,ok,,,,
all_managers__stock_return_2025__index_critic__common_no_industry__comparison,all_managers,stock_return_2025,index_critic,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_critic_10,fixed_assets_ratio_2024,0.9387481901652568,0.31359786581449073,2.993477610975116,0.0050335166500849945,0.30211067649287215,1.5753857038376413,43,False,ok,,,,
all_managers__stock_return_2025__index_critic__common_no_industry__comparison,all_managers,stock_return_2025,index_critic,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_critic_10,state_2024,0.10683947584857374,0.1417184976430287,0.7538851852472294,0.45596032326230646,-0.18086436979626636,0.3945433214934138,43,False,ok,,,,
all_managers__stock_return_2025__index_critic__common_no_industry__comparison,all_managers,stock_return_2025,index_critic,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + index_critic_10,index_critic_10,0.06988721996190134,0.0816995827657744,0.8554170975666048,0.39813847492379967,-0.09597175074564229,0.23574619066944497,43,True,ok,6.988721996190134,8.16995827657744,-9.597175074564229,23.574619066944496
all_managers__stock_return_2025__components_joint__common_no_industry__comparison,all_managers,stock_return_2025,components_joint,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10,Intercept,0.7654834574451302,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__components_joint__common_no_industry__comparison,all_managers,stock_return_2025,components_joint,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10,stock_return_2024,0.05010298360388557,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__components_joint__common_no_industry__comparison,all_managers,stock_return_2025,components_joint,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10,log_assets_2024,-0.03759644430498838,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__components_joint__common_no_industry__comparison,all_managers,stock_return_2025,components_joint,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10,age,7.66787880365856e-05,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__components_joint__common_no_industry__comparison,all_managers,stock_return_2025,components_joint,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10,leverage_2024,0.3608785794513918,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__components_joint__common_no_industry__comparison,all_managers,stock_return_2025,components_joint,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10,fixed_assets_ratio_2024,0.7104037769851975,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__components_joint__common_no_industry__comparison,all_managers,stock_return_2025,components_joint,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10,state_2024,0.11223611333663376,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__components_joint__common_no_industry__comparison,all_managers,stock_return_2025,components_joint,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10,media_score_10,-0.1772287921021173,,,,,,43,True,undefined_hc3_and_press_leverage_one,-17.72287921021173,,,
all_managers__stock_return_2025__components_joint__common_no_industry__comparison,all_managers,stock_return_2025,components_joint,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10,awards_score_10,0.05504907961244392,,,,,,43,True,undefined_hc3_and_press_leverage_one,5.504907961244392,,,
all_managers__stock_return_2025__components_joint__common_no_industry__comparison,all_managers,stock_return_2025,components_joint,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10,expertise_score_10,-0.03721841936776217,,,,,,43,True,undefined_hc3_and_press_leverage_one,-3.721841936776217,,,
all_managers__stock_return_2025__components_joint__common_no_industry__comparison,all_managers,stock_return_2025,components_joint,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10,face_score_10,0.06910589542119909,,,,,,43,True,undefined_hc3_and_press_leverage_one,6.910589542119909,,,
all_managers__stock_return_2025__components_joint__common_no_industry__comparison,all_managers,stock_return_2025,components_joint,common_no_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10,communication_score_10,0.06276066591583128,,,,,,43,True,undefined_hc3_and_press_leverage_one,6.2760665915831275,,,
all_managers__stock_return_2025__controls__common_industry__comparison,all_managers,stock_return_2025,controls,common_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),Intercept,0.693703027870471,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__controls__common_industry__comparison,all_managers,stock_return_2025,controls,common_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),stock_return_2024,0.06769152864787166,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__controls__common_industry__comparison,all_managers,stock_return_2025,controls,common_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),log_assets_2024,-0.032372066983968086,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__controls__common_industry__comparison,all_managers,stock_return_2025,controls,common_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),age,0.0012981408796008153,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__controls__common_industry__comparison,all_managers,stock_return_2025,controls,common_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),leverage_2024,0.08586719168316649,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__controls__common_industry__comparison,all_managers,stock_return_2025,controls,common_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),fixed_assets_ratio_2024,0.4841944418677322,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__controls__common_industry__comparison,all_managers,stock_return_2025,controls,common_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),state_2024,0.05291008616389144,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
all_managers__stock_return_2025__controls__common_industry__comparison,all_managers,stock_return_2025,controls,common_industry,comparison,stock_return_2025 ~ stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),industry_group_Деятельность холдинговых компаний,0.08804191100026175,,,,,,43,False,undefined_hc3_and_press_leverage_one,,,,
